component_model_id,season,Model Week,location,weight
Subtype Historical Average,2011/2012,42,HHS Region 2,0.174933576313914
Subtype Historical Average,2011/2012,43,HHS Region 2,0.174933576313914
Subtype Historical Average,2011/2012,44,HHS Region 2,0.174933576313914
Dynamic Harmonic Model,2012/2013,40,HHS Region 2,0.861815106442055
Dynamic Harmonic Model,2012/2013,41,HHS Region 2,0.861815106442055
Dynamic Harmonic Model,2012/2013,42,HHS Region 2,0.861815106442055
Dynamic Harmonic Model,2012/2013,43,HHS Region 2,0.861815106442055
Dynamic Harmonic Model,2012/2013,44,HHS Region 2,0.861815106442055
Historical Average,2012/2013,40,HHS Region 2,1.0372360640378e-06
Historical Average,2012/2013,41,HHS Region 2,1.0372360640378e-06
Historical Average,2012/2013,42,HHS Region 2,1.0372360640378e-06
Historical Average,2012/2013,43,HHS Region 2,1.0372360640378e-06
Historical Average,2012/2013,44,HHS Region 2,1.0372360640378e-06
Subtype Historical Average,2012/2013,40,HHS Region 2,0.138183856321881
Subtype Historical Average,2012/2013,41,HHS Region 2,0.138183856321881
Subtype Historical Average,2012/2013,42,HHS Region 2,0.138183856321881
Subtype Historical Average,2012/2013,43,HHS Region 2,0.138183856321881
Subtype Historical Average,2012/2013,44,HHS Region 2,0.138183856321881
Dynamic Harmonic Model,2013/2014,40,HHS Region 2,0.973043119333789
Dynamic Harmonic Model,2013/2014,41,HHS Region 2,0.973043119333789
Dynamic Harmonic Model,2013/2014,42,HHS Region 2,0.973043119333789
Dynamic Harmonic Model,2013/2014,43,HHS Region 2,0.973043119333789
Dynamic Harmonic Model,2013/2014,44,HHS Region 2,0.973043119333789
Historical Average,2013/2014,40,HHS Region 2,8.37376927011054e-08
Historical Average,2013/2014,41,HHS Region 2,8.37376927011054e-08
Historical Average,2013/2014,42,HHS Region 2,8.37376927011054e-08
Historical Average,2013/2014,43,HHS Region 2,8.37376927011054e-08
Historical Average,2013/2014,44,HHS Region 2,8.37376927011054e-08
Subtype Historical Average,2013/2014,40,HHS Region 2,0.0269567969285179
Subtype Historical Average,2013/2014,41,HHS Region 2,0.0269567969285179
Subtype Historical Average,2013/2014,42,HHS Region 2,0.0269567969285179
Subtype Historical Average,2013/2014,43,HHS Region 2,0.0269567969285179
Subtype Historical Average,2013/2014,44,HHS Region 2,0.0269567969285179
Dynamic Harmonic Model,2014/2015,40,HHS Region 2,0.840578387548219
Dynamic Harmonic Model,2014/2015,41,HHS Region 2,0.840578387548219
Dynamic Harmonic Model,2014/2015,42,HHS Region 2,0.840578387548219
Dynamic Harmonic Model,2014/2015,43,HHS Region 2,0.840578387548219
Dynamic Harmonic Model,2014/2015,44,HHS Region 2,0.840578387548219
Historical Average,2014/2015,40,HHS Region 2,1.50244323602673e-06
Historical Average,2014/2015,41,HHS Region 2,1.50244323602673e-06
Historical Average,2014/2015,42,HHS Region 2,1.50244323602673e-06
Historical Average,2014/2015,43,HHS Region 2,1.50244323602673e-06
Historical Average,2014/2015,44,HHS Region 2,1.50244323602673e-06
Subtype Historical Average,2014/2015,40,HHS Region 2,0.159420110008545
Subtype Historical Average,2014/2015,41,HHS Region 2,0.159420110008545
Subtype Historical Average,2014/2015,42,HHS Region 2,0.159420110008545
Subtype Historical Average,2014/2015,43,HHS Region 2,0.159420110008545
Subtype Historical Average,2014/2015,44,HHS Region 2,0.159420110008545
Dynamic Harmonic Model,2015/2016,40,HHS Region 2,0.98016446380794
Dynamic Harmonic Model,2015/2016,41,HHS Region 2,0.98016446380794
Dynamic Harmonic Model,2015/2016,42,HHS Region 2,0.98016446380794
Dynamic Harmonic Model,2015/2016,43,HHS Region 2,0.98016446380794
Dynamic Harmonic Model,2015/2016,44,HHS Region 2,0.98016446380794
Historical Average,2015/2016,40,HHS Region 2,2.37320071856716e-13
Historical Average,2015/2016,41,HHS Region 2,2.37320071856716e-13
Historical Average,2015/2016,42,HHS Region 2,2.37320071856716e-13
Historical Average,2015/2016,43,HHS Region 2,2.37320071856716e-13
Historical Average,2015/2016,44,HHS Region 2,2.37320071856716e-13
Subtype Historical Average,2015/2016,40,HHS Region 2,0.0198355361918227
Subtype Historical Average,2015/2016,41,HHS Region 2,0.0198355361918227
Subtype Historical Average,2015/2016,42,HHS Region 2,0.0198355361918227
Subtype Historical Average,2015/2016,43,HHS Region 2,0.0198355361918227
Subtype Historical Average,2015/2016,44,HHS Region 2,0.0198355361918227
Dynamic Harmonic Model,2016/2017,40,HHS Region 2,0.714247542171916
Dynamic Harmonic Model,2016/2017,41,HHS Region 2,0.714247542171916
Dynamic Harmonic Model,2016/2017,42,HHS Region 2,0.714247542171916
Dynamic Harmonic Model,2016/2017,43,HHS Region 2,0.714247542171916
Dynamic Harmonic Model,2016/2017,44,HHS Region 2,0.714247542171916
Historical Average,2016/2017,40,HHS Region 2,1.11257099415316e-06
Historical Average,2016/2017,41,HHS Region 2,1.11257099415316e-06
Historical Average,2016/2017,42,HHS Region 2,1.11257099415316e-06
Historical Average,2016/2017,43,HHS Region 2,1.11257099415316e-06
Historical Average,2016/2017,44,HHS Region 2,1.11257099415316e-06
Subtype Historical Average,2016/2017,40,HHS Region 2,0.28575134525709
Subtype Historical Average,2016/2017,41,HHS Region 2,0.28575134525709
Subtype Historical Average,2016/2017,42,HHS Region 2,0.28575134525709
Subtype Historical Average,2016/2017,43,HHS Region 2,0.28575134525709
Subtype Historical Average,2016/2017,44,HHS Region 2,0.28575134525709
Dynamic Harmonic Model,2017/2018,40,HHS Region 2,0.733812068906196
Dynamic Harmonic Model,2017/2018,41,HHS Region 2,0.733812068906196
Dynamic Harmonic Model,2017/2018,42,HHS Region 2,0.733812068906196
Dynamic Harmonic Model,2017/2018,43,HHS Region 2,0.733812068906196
Dynamic Harmonic Model,2017/2018,44,HHS Region 2,0.733812068906196
Historical Average,2017/2018,40,HHS Region 2,1.06177001611744e-06
Historical Average,2017/2018,41,HHS Region 2,1.06177001611744e-06
Historical Average,2017/2018,42,HHS Region 2,1.06177001611744e-06
Historical Average,2017/2018,43,HHS Region 2,1.06177001611744e-06
Historical Average,2017/2018,44,HHS Region 2,1.06177001611744e-06
Subtype Historical Average,2017/2018,40,HHS Region 2,0.266186869323788
Subtype Historical Average,2017/2018,41,HHS Region 2,0.266186869323788
Subtype Historical Average,2017/2018,42,HHS Region 2,0.266186869323788
Subtype Historical Average,2017/2018,43,HHS Region 2,0.266186869323788
Subtype Historical Average,2017/2018,44,HHS Region 2,0.266186869323788
Dynamic Harmonic Model,2010/2011,45,HHS Region 2,0.916983529306212
Dynamic Harmonic Model,2010/2011,46,HHS Region 2,0.916983529306212
Dynamic Harmonic Model,2010/2011,47,HHS Region 2,0.916983529306212
Dynamic Harmonic Model,2010/2011,48,HHS Region 2,0.916983529306212
Historical Average,2010/2011,45,HHS Region 2,6.35634403306614e-07
Historical Average,2010/2011,46,HHS Region 2,6.35634403306614e-07
Historical Average,2010/2011,47,HHS Region 2,6.35634403306614e-07
Historical Average,2010/2011,48,HHS Region 2,6.35634403306614e-07
Subtype Historical Average,2010/2011,45,HHS Region 2,0.0830158350593852
Subtype Historical Average,2010/2011,46,HHS Region 2,0.0830158350593852
Subtype Historical Average,2010/2011,47,HHS Region 2,0.0830158350593852
Subtype Historical Average,2010/2011,48,HHS Region 2,0.0830158350593852
Dynamic Harmonic Model,2011/2012,45,HHS Region 2,0.859843821101523
Dynamic Harmonic Model,2011/2012,46,HHS Region 2,0.859843821101523
Dynamic Harmonic Model,2011/2012,47,HHS Region 2,0.859843821101523
Dynamic Harmonic Model,2011/2012,48,HHS Region 2,0.859843821101523
Historical Average,2011/2012,45,HHS Region 2,6.45949396219365e-07
Historical Average,2011/2012,46,HHS Region 2,6.45949396219365e-07
Historical Average,2011/2012,47,HHS Region 2,6.45949396219365e-07
Historical Average,2011/2012,48,HHS Region 2,6.45949396219365e-07
Subtype Historical Average,2011/2012,45,HHS Region 2,0.14015553294908
Subtype Historical Average,2011/2012,46,HHS Region 2,0.14015553294908
Subtype Historical Average,2011/2012,47,HHS Region 2,0.14015553294908
Subtype Historical Average,2011/2012,48,HHS Region 2,0.14015553294908
Dynamic Harmonic Model,2012/2013,45,HHS Region 2,0.917360281051196
Dynamic Harmonic Model,2012/2013,46,HHS Region 2,0.917360281051196
Dynamic Harmonic Model,2012/2013,47,HHS Region 2,0.917360281051196
Dynamic Harmonic Model,2012/2013,48,HHS Region 2,0.917360281051196
Historical Average,2012/2013,45,HHS Region 2,6.29387154275513e-07
Historical Average,2012/2013,46,HHS Region 2,6.29387154275513e-07
Historical Average,2012/2013,47,HHS Region 2,6.29387154275513e-07
Historical Average,2012/2013,48,HHS Region 2,6.29387154275513e-07
Subtype Historical Average,2012/2013,45,HHS Region 2,0.0826390895616496
Subtype Historical Average,2012/2013,46,HHS Region 2,0.0826390895616496
Subtype Historical Average,2012/2013,47,HHS Region 2,0.0826390895616496
Subtype Historical Average,2012/2013,48,HHS Region 2,0.0826390895616496
Dynamic Harmonic Model,2013/2014,45,HHS Region 2,0.937432532124781
Dynamic Harmonic Model,2013/2014,46,HHS Region 2,0.937432532124781
Dynamic Harmonic Model,2013/2014,47,HHS Region 2,0.937432532124781
Dynamic Harmonic Model,2013/2014,48,HHS Region 2,0.937432532124781
Historical Average,2013/2014,45,HHS Region 2,6.86311907886167e-07
Historical Average,2013/2014,46,HHS Region 2,6.86311907886167e-07
Historical Average,2013/2014,47,HHS Region 2,6.86311907886167e-07
Historical Average,2013/2014,48,HHS Region 2,6.86311907886167e-07
Subtype Historical Average,2013/2014,45,HHS Region 2,0.0625667815633109
Subtype Historical Average,2013/2014,46,HHS Region 2,0.0625667815633109
Subtype Historical Average,2013/2014,47,HHS Region 2,0.0625667815633109
Subtype Historical Average,2013/2014,48,HHS Region 2,0.0625667815633109
Dynamic Harmonic Model,2014/2015,45,HHS Region 2,0.99548175452191
Dynamic Harmonic Model,2014/2015,46,HHS Region 2,0.99548175452191
Dynamic Harmonic Model,2014/2015,47,HHS Region 2,0.99548175452191
Dynamic Harmonic Model,2014/2015,48,HHS Region 2,0.99548175452191
Historical Average,2014/2015,45,HHS Region 2,2.70840662013283e-22
Historical Average,2014/2015,46,HHS Region 2,2.70840662013283e-22
Historical Average,2014/2015,47,HHS Region 2,2.70840662013283e-22
Historical Average,2014/2015,48,HHS Region 2,2.70840662013283e-22
Subtype Historical Average,2014/2015,45,HHS Region 2,0.00451824547808986
Subtype Historical Average,2014/2015,46,HHS Region 2,0.00451824547808986
Subtype Historical Average,2014/2015,47,HHS Region 2,0.00451824547808986
Subtype Historical Average,2014/2015,48,HHS Region 2,0.00451824547808986
Dynamic Harmonic Model,2015/2016,45,HHS Region 2,0.934530746764181
Dynamic Harmonic Model,2015/2016,46,HHS Region 2,0.934530746764181
Dynamic Harmonic Model,2015/2016,47,HHS Region 2,0.934530746764181
Dynamic Harmonic Model,2015/2016,48,HHS Region 2,0.934530746764181
Historical Average,2015/2016,45,HHS Region 2,5.03542294641833e-07
Historical Average,2015/2016,46,HHS Region 2,5.03542294641833e-07
Historical Average,2015/2016,47,HHS Region 2,5.03542294641833e-07
Historical Average,2015/2016,48,HHS Region 2,5.03542294641833e-07
Subtype Historical Average,2015/2016,45,HHS Region 2,0.065468749693524
Subtype Historical Average,2015/2016,46,HHS Region 2,0.065468749693524
Subtype Historical Average,2015/2016,47,HHS Region 2,0.065468749693524
Subtype Historical Average,2015/2016,48,HHS Region 2,0.065468749693524
Dynamic Harmonic Model,2016/2017,45,HHS Region 2,0.784219038048552
Dynamic Harmonic Model,2016/2017,46,HHS Region 2,0.784219038048552
Dynamic Harmonic Model,2016/2017,47,HHS Region 2,0.784219038048552
Dynamic Harmonic Model,2016/2017,48,HHS Region 2,0.784219038048552
Historical Average,2016/2017,45,HHS Region 2,8.46364506878825e-07
Historical Average,2016/2017,46,HHS Region 2,8.46364506878825e-07
Historical Average,2016/2017,47,HHS Region 2,8.46364506878825e-07
Historical Average,2016/2017,48,HHS Region 2,8.46364506878825e-07
Subtype Historical Average,2016/2017,45,HHS Region 2,0.215780115586941
Subtype Historical Average,2016/2017,46,HHS Region 2,0.215780115586941
Subtype Historical Average,2016/2017,47,HHS Region 2,0.215780115586941
Subtype Historical Average,2016/2017,48,HHS Region 2,0.215780115586941
Dynamic Harmonic Model,2017/2018,45,HHS Region 2,0.8018266829858
Dynamic Harmonic Model,2017/2018,46,HHS Region 2,0.8018266829858
Dynamic Harmonic Model,2017/2018,47,HHS Region 2,0.8018266829858
Dynamic Harmonic Model,2017/2018,48,HHS Region 2,0.8018266829858
Historical Average,2017/2018,45,HHS Region 2,7.32339638221577e-07
Historical Average,2017/2018,46,HHS Region 2,7.32339638221577e-07
Historical Average,2017/2018,47,HHS Region 2,7.32339638221577e-07
Historical Average,2017/2018,48,HHS Region 2,7.32339638221577e-07
Subtype Historical Average,2017/2018,45,HHS Region 2,0.198172584674562
Subtype Historical Average,2017/2018,46,HHS Region 2,0.198172584674562
Subtype Historical Average,2017/2018,47,HHS Region 2,0.198172584674562
Subtype Historical Average,2017/2018,48,HHS Region 2,0.198172584674562
Dynamic Harmonic Model,2010/2011,49,HHS Region 2,0.879367596295128
Dynamic Harmonic Model,2010/2011,50,HHS Region 2,0.879367596295128
Dynamic Harmonic Model,2010/2011,51,HHS Region 2,0.879367596295128
Dynamic Harmonic Model,2010/2011,52,HHS Region 2,0.879367596295128
Historical Average,2010/2011,49,HHS Region 2,9.62206383569793e-07
Historical Average,2010/2011,50,HHS Region 2,9.62206383569793e-07
Historical Average,2010/2011,51,HHS Region 2,9.62206383569793e-07
Historical Average,2010/2011,52,HHS Region 2,9.62206383569793e-07
Subtype Historical Average,2010/2011,49,HHS Region 2,0.120631441498488
Subtype Historical Average,2010/2011,50,HHS Region 2,0.120631441498488
Subtype Historical Average,2010/2011,51,HHS Region 2,0.120631441498488
Subtype Historical Average,2010/2011,52,HHS Region 2,0.120631441498488
Dynamic Harmonic Model,2011/2012,49,HHS Region 2,0.856228133090229
Dynamic Harmonic Model,2011/2012,50,HHS Region 2,0.856228133090229
Dynamic Harmonic Model,2011/2012,51,HHS Region 2,0.856228133090229
Dynamic Harmonic Model,2011/2012,52,HHS Region 2,0.856228133090229
Historical Average,2011/2012,49,HHS Region 2,6.81572213393815e-07
Historical Average,2011/2012,50,HHS Region 2,6.81572213393815e-07
Historical Average,2011/2012,51,HHS Region 2,6.81572213393815e-07
Historical Average,2011/2012,52,HHS Region 2,6.81572213393815e-07
Subtype Historical Average,2011/2012,49,HHS Region 2,0.143771185337557
Subtype Historical Average,2011/2012,50,HHS Region 2,0.143771185337557
Subtype Historical Average,2011/2012,51,HHS Region 2,0.143771185337557
Subtype Historical Average,2011/2012,52,HHS Region 2,0.143771185337557
Dynamic Harmonic Model,2012/2013,49,HHS Region 2,0.826058115103986
Dynamic Harmonic Model,2012/2013,50,HHS Region 2,0.826058115103986
Dynamic Harmonic Model,2012/2013,51,HHS Region 2,0.826058115103986
Dynamic Harmonic Model,2012/2013,52,HHS Region 2,0.826058115103986
Historical Average,2012/2013,49,HHS Region 2,9.3985217843857e-07
Historical Average,2012/2013,50,HHS Region 2,9.3985217843857e-07
Historical Average,2012/2013,51,HHS Region 2,9.3985217843857e-07
Historical Average,2012/2013,52,HHS Region 2,9.3985217843857e-07
Subtype Historical Average,2012/2013,49,HHS Region 2,0.173940945043836
Subtype Historical Average,2012/2013,50,HHS Region 2,0.173940945043836
Subtype Historical Average,2012/2013,51,HHS Region 2,0.173940945043836
Subtype Historical Average,2012/2013,52,HHS Region 2,0.173940945043836
Dynamic Harmonic Model,2013/2014,49,HHS Region 2,0.836893393116181
Dynamic Harmonic Model,2013/2014,50,HHS Region 2,0.836893393116181
Dynamic Harmonic Model,2013/2014,51,HHS Region 2,0.836893393116181
Dynamic Harmonic Model,2013/2014,52,HHS Region 2,0.836893393116181
Historical Average,2013/2014,49,HHS Region 2,1.09777832306916e-06
Historical Average,2013/2014,50,HHS Region 2,1.09777832306916e-06
Historical Average,2013/2014,51,HHS Region 2,1.09777832306916e-06
Historical Average,2013/2014,52,HHS Region 2,1.09777832306916e-06
Subtype Historical Average,2013/2014,49,HHS Region 2,0.163105509105496
Subtype Historical Average,2013/2014,50,HHS Region 2,0.163105509105496
Subtype Historical Average,2013/2014,51,HHS Region 2,0.163105509105496
Subtype Historical Average,2013/2014,52,HHS Region 2,0.163105509105496
Dynamic Harmonic Model,2014/2015,49,HHS Region 2,0.834459300916501
Dynamic Harmonic Model,2014/2015,50,HHS Region 2,0.834459300916501
Dynamic Harmonic Model,2014/2015,51,HHS Region 2,0.834459300916501
Dynamic Harmonic Model,2014/2015,52,HHS Region 2,0.834459300916501
Historical Average,2014/2015,49,HHS Region 2,1.19405078268488e-06
Historical Average,2014/2015,50,HHS Region 2,1.19405078268488e-06
Historical Average,2014/2015,51,HHS Region 2,1.19405078268488e-06
Historical Average,2014/2015,52,HHS Region 2,1.19405078268488e-06
Subtype Historical Average,2014/2015,49,HHS Region 2,0.165539505032716
Subtype Historical Average,2014/2015,50,HHS Region 2,0.165539505032716
Subtype Historical Average,2014/2015,51,HHS Region 2,0.165539505032716
Subtype Historical Average,2014/2015,52,HHS Region 2,0.165539505032716
Dynamic Harmonic Model,2015/2016,49,HHS Region 2,0.927034006579087
Dynamic Harmonic Model,2015/2016,50,HHS Region 2,0.927034006579087
Dynamic Harmonic Model,2015/2016,51,HHS Region 2,0.927034006579087
Dynamic Harmonic Model,2015/2016,52,HHS Region 2,0.927034006579087
Historical Average,2015/2016,49,HHS Region 2,6.78200934332138e-07
Historical Average,2015/2016,50,HHS Region 2,6.78200934332138e-07
Historical Average,2015/2016,51,HHS Region 2,6.78200934332138e-07
Historical Average,2015/2016,52,HHS Region 2,6.78200934332138e-07
Subtype Historical Average,2015/2016,49,HHS Region 2,0.0729653152199783
Subtype Historical Average,2015/2016,50,HHS Region 2,0.0729653152199783
Subtype Historical Average,2015/2016,51,HHS Region 2,0.0729653152199783
Subtype Historical Average,2015/2016,52,HHS Region 2,0.0729653152199783
Dynamic Harmonic Model,2016/2017,49,HHS Region 2,0.807445021371864
Dynamic Harmonic Model,2016/2017,50,HHS Region 2,0.807445021371864
Dynamic Harmonic Model,2016/2017,51,HHS Region 2,0.807445021371864
Dynamic Harmonic Model,2016/2017,52,HHS Region 2,0.807445021371864
Historical Average,2016/2017,49,HHS Region 2,7.38794423731942e-07
Historical Average,2016/2017,50,HHS Region 2,7.38794423731942e-07
Historical Average,2016/2017,51,HHS Region 2,7.38794423731942e-07
Historical Average,2016/2017,52,HHS Region 2,7.38794423731942e-07
Subtype Historical Average,2016/2017,49,HHS Region 2,0.192554239833713
Subtype Historical Average,2016/2017,50,HHS Region 2,0.192554239833713
Subtype Historical Average,2016/2017,51,HHS Region 2,0.192554239833713
Subtype Historical Average,2016/2017,52,HHS Region 2,0.192554239833713
Dynamic Harmonic Model,2017/2018,49,HHS Region 2,0.804947838448708
Dynamic Harmonic Model,2017/2018,50,HHS Region 2,0.804947838448708
Dynamic Harmonic Model,2017/2018,51,HHS Region 2,0.804947838448708
Dynamic Harmonic Model,2017/2018,52,HHS Region 2,0.804947838448708
Historical Average,2017/2018,49,HHS Region 2,7.12997870079631e-07
Historical Average,2017/2018,50,HHS Region 2,7.12997870079631e-07
Historical Average,2017/2018,51,HHS Region 2,7.12997870079631e-07
Historical Average,2017/2018,52,HHS Region 2,7.12997870079631e-07
Subtype Historical Average,2017/2018,49,HHS Region 2,0.195051448553422
Subtype Historical Average,2017/2018,50,HHS Region 2,0.195051448553422
Subtype Historical Average,2017/2018,51,HHS Region 2,0.195051448553422
Subtype Historical Average,2017/2018,52,HHS Region 2,0.195051448553422
Dynamic Harmonic Model,2010/2011,53,HHS Region 2,0.947659016304561
Dynamic Harmonic Model,2010/2011,54,HHS Region 2,0.947659016304561
Dynamic Harmonic Model,2010/2011,55,HHS Region 2,0.947659016304561
Dynamic Harmonic Model,2010/2011,56,HHS Region 2,0.947659016304561
Historical Average,2010/2011,53,HHS Region 2,7.07039017974579e-07
Historical Average,2010/2011,54,HHS Region 2,7.07039017974579e-07
Historical Average,2010/2011,55,HHS Region 2,7.07039017974579e-07
Historical Average,2010/2011,56,HHS Region 2,7.07039017974579e-07
Subtype Historical Average,2010/2011,53,HHS Region 2,0.0523402766564215
Subtype Historical Average,2010/2011,54,HHS Region 2,0.0523402766564215
Subtype Historical Average,2010/2011,55,HHS Region 2,0.0523402766564215
Subtype Historical Average,2010/2011,56,HHS Region 2,0.0523402766564215
Dynamic Harmonic Model,2011/2012,53,HHS Region 2,0.964113478555588
Dynamic Harmonic Model,2011/2012,54,HHS Region 2,0.964113478555588
Dynamic Harmonic Model,2011/2012,55,HHS Region 2,0.964113478555588
Dynamic Harmonic Model,2011/2012,56,HHS Region 2,0.964113478555588
Historical Average,2011/2012,53,HHS Region 2,6.31779785384136e-07
Historical Average,2011/2012,54,HHS Region 2,6.31779785384136e-07
Historical Average,2011/2012,55,HHS Region 2,6.31779785384136e-07
Historical Average,2011/2012,56,HHS Region 2,6.31779785384136e-07
Subtype Historical Average,2011/2012,53,HHS Region 2,0.0358858896646262
Subtype Historical Average,2011/2012,54,HHS Region 2,0.0358858896646262
Subtype Historical Average,2011/2012,55,HHS Region 2,0.0358858896646262
Subtype Historical Average,2011/2012,56,HHS Region 2,0.0358858896646262
Dynamic Harmonic Model,2012/2013,53,HHS Region 2,0.948902946203104
Dynamic Harmonic Model,2012/2013,54,HHS Region 2,0.948902946203104
Dynamic Harmonic Model,2012/2013,55,HHS Region 2,0.948902946203104
Dynamic Harmonic Model,2012/2013,56,HHS Region 2,0.948902946203104
Historical Average,2012/2013,53,HHS Region 2,5.77044034078842e-07
Historical Average,2012/2013,54,HHS Region 2,5.77044034078842e-07
Historical Average,2012/2013,55,HHS Region 2,5.77044034078842e-07
Historical Average,2012/2013,56,HHS Region 2,5.77044034078842e-07
Subtype Historical Average,2012/2013,53,HHS Region 2,0.0510964767528621
Subtype Historical Average,2012/2013,54,HHS Region 2,0.0510964767528621
Subtype Historical Average,2012/2013,55,HHS Region 2,0.0510964767528621
Subtype Historical Average,2012/2013,56,HHS Region 2,0.0510964767528621
Dynamic Harmonic Model,2013/2014,53,HHS Region 2,0.949698681941147
Dynamic Harmonic Model,2013/2014,54,HHS Region 2,0.949698681941147
Dynamic Harmonic Model,2013/2014,55,HHS Region 2,0.949698681941147
Dynamic Harmonic Model,2013/2014,56,HHS Region 2,0.949698681941147
Historical Average,2013/2014,53,HHS Region 2,1.17476238500044e-06
Historical Average,2013/2014,54,HHS Region 2,1.17476238500044e-06
Historical Average,2013/2014,55,HHS Region 2,1.17476238500044e-06
Historical Average,2013/2014,56,HHS Region 2,1.17476238500044e-06
Subtype Historical Average,2013/2014,53,HHS Region 2,0.0503001432964683
Subtype Historical Average,2013/2014,54,HHS Region 2,0.0503001432964683
Subtype Historical Average,2013/2014,55,HHS Region 2,0.0503001432964683
Subtype Historical Average,2013/2014,56,HHS Region 2,0.0503001432964683
Dynamic Harmonic Model,2014/2015,53,HHS Region 2,0.970021476646279
Dynamic Harmonic Model,2014/2015,54,HHS Region 2,0.970021476646279
Dynamic Harmonic Model,2014/2015,55,HHS Region 2,0.970021476646279
Dynamic Harmonic Model,2014/2015,56,HHS Region 2,0.970021476646279
Historical Average,2014/2015,53,HHS Region 2,8.89359746154824e-07
Historical Average,2014/2015,54,HHS Region 2,8.89359746154824e-07
Historical Average,2014/2015,55,HHS Region 2,8.89359746154824e-07
Historical Average,2014/2015,56,HHS Region 2,8.89359746154824e-07
Subtype Historical Average,2014/2015,53,HHS Region 2,0.0299776339939752
Subtype Historical Average,2014/2015,54,HHS Region 2,0.0299776339939752
Subtype Historical Average,2014/2015,55,HHS Region 2,0.0299776339939752
Subtype Historical Average,2014/2015,56,HHS Region 2,0.0299776339939752
Dynamic Harmonic Model,2015/2016,53,HHS Region 2,0.959966087481132
Dynamic Harmonic Model,2015/2016,54,HHS Region 2,0.959966087481132
Dynamic Harmonic Model,2015/2016,55,HHS Region 2,0.959966087481132
Dynamic Harmonic Model,2015/2016,56,HHS Region 2,0.959966087481132
Historical Average,2015/2016,53,HHS Region 2,7.63547863263955e-07
Historical Average,2015/2016,54,HHS Region 2,7.63547863263955e-07
Historical Average,2015/2016,55,HHS Region 2,7.63547863263955e-07
Historical Average,2015/2016,56,HHS Region 2,7.63547863263955e-07
Subtype Historical Average,2015/2016,53,HHS Region 2,0.0400331489710046
Subtype Historical Average,2015/2016,54,HHS Region 2,0.0400331489710046
Subtype Historical Average,2015/2016,55,HHS Region 2,0.0400331489710046
Subtype Historical Average,2015/2016,56,HHS Region 2,0.0400331489710046
Dynamic Harmonic Model,2016/2017,53,HHS Region 2,0.941422248066958
Dynamic Harmonic Model,2016/2017,54,HHS Region 2,0.941422248066958
Dynamic Harmonic Model,2016/2017,55,HHS Region 2,0.941422248066958
Dynamic Harmonic Model,2016/2017,56,HHS Region 2,0.941422248066958
Historical Average,2016/2017,53,HHS Region 2,6.83795933898988e-07
Historical Average,2016/2017,54,HHS Region 2,6.83795933898988e-07
Historical Average,2016/2017,55,HHS Region 2,6.83795933898988e-07
Historical Average,2016/2017,56,HHS Region 2,6.83795933898988e-07
Subtype Historical Average,2016/2017,53,HHS Region 2,0.0585770681371086
Subtype Historical Average,2016/2017,54,HHS Region 2,0.0585770681371086
Subtype Historical Average,2016/2017,55,HHS Region 2,0.0585770681371086
Subtype Historical Average,2016/2017,56,HHS Region 2,0.0585770681371086
Dynamic Harmonic Model,2017/2018,53,HHS Region 2,0.940186590160583
Dynamic Harmonic Model,2017/2018,54,HHS Region 2,0.940186590160583
Dynamic Harmonic Model,2017/2018,55,HHS Region 2,0.940186590160583
Dynamic Harmonic Model,2017/2018,56,HHS Region 2,0.940186590160583
Historical Average,2017/2018,53,HHS Region 2,6.04443469409127e-07
Historical Average,2017/2018,54,HHS Region 2,6.04443469409127e-07
Historical Average,2017/2018,55,HHS Region 2,6.04443469409127e-07
Historical Average,2017/2018,56,HHS Region 2,6.04443469409127e-07
Subtype Historical Average,2017/2018,53,HHS Region 2,0.0598128053959471
Subtype Historical Average,2017/2018,54,HHS Region 2,0.0598128053959471
Subtype Historical Average,2017/2018,55,HHS Region 2,0.0598128053959471
Subtype Historical Average,2017/2018,56,HHS Region 2,0.0598128053959471
Dynamic Harmonic Model,2010/2011,57,HHS Region 2,0.810004895936603
Dynamic Harmonic Model,2010/2011,58,HHS Region 2,0.810004895936603
Dynamic Harmonic Model,2010/2011,59,HHS Region 2,0.810004895936603
Dynamic Harmonic Model,2010/2011,60,HHS Region 2,0.810004895936603
Historical Average,2010/2011,57,HHS Region 2,2.70519086667239e-06
Historical Average,2010/2011,58,HHS Region 2,2.70519086667239e-06
Historical Average,2010/2011,59,HHS Region 2,2.70519086667239e-06
Historical Average,2010/2011,60,HHS Region 2,2.70519086667239e-06
Subtype Historical Average,2010/2011,57,HHS Region 2,0.18999239887253
Subtype Historical Average,2010/2011,58,HHS Region 2,0.18999239887253
Subtype Historical Average,2010/2011,59,HHS Region 2,0.18999239887253
Subtype Historical Average,2010/2011,60,HHS Region 2,0.18999239887253
Dynamic Harmonic Model,2011/2012,57,HHS Region 2,0.77054295484239
Dynamic Harmonic Model,2011/2012,58,HHS Region 2,0.77054295484239
Dynamic Harmonic Model,2011/2012,59,HHS Region 2,0.77054295484239
Dynamic Harmonic Model,2011/2012,60,HHS Region 2,0.77054295484239
Historical Average,2011/2012,57,HHS Region 2,2.74791926452816e-06
Historical Average,2011/2012,58,HHS Region 2,2.74791926452816e-06
Historical Average,2011/2012,59,HHS Region 2,2.74791926452816e-06
Historical Average,2011/2012,60,HHS Region 2,2.74791926452816e-06
