component_model_id,season,Model Week,target,weight
Historical Average,2016/2017,51,2 wk ahead,0.0736167982620063
Historical Average,2016/2017,52,2 wk ahead,0.0736167982620063
Subtype Historical Average,2016/2017,49,2 wk ahead,0.126105595320863
Subtype Historical Average,2016/2017,50,2 wk ahead,0.126105595320863
Subtype Historical Average,2016/2017,51,2 wk ahead,0.126105595320863
Subtype Historical Average,2016/2017,52,2 wk ahead,0.126105595320863
Dynamic Harmonic Model,2017/2018,49,2 wk ahead,0.820576658767477
Dynamic Harmonic Model,2017/2018,50,2 wk ahead,0.820576658767477
Dynamic Harmonic Model,2017/2018,51,2 wk ahead,0.820576658767477
Dynamic Harmonic Model,2017/2018,52,2 wk ahead,0.820576658767477
Historical Average,2017/2018,49,2 wk ahead,0.0843936789841942
Historical Average,2017/2018,50,2 wk ahead,0.0843936789841942
Historical Average,2017/2018,51,2 wk ahead,0.0843936789841942
Historical Average,2017/2018,52,2 wk ahead,0.0843936789841942
Subtype Historical Average,2017/2018,49,2 wk ahead,0.0950296622483291
Subtype Historical Average,2017/2018,50,2 wk ahead,0.0950296622483291
Subtype Historical Average,2017/2018,51,2 wk ahead,0.0950296622483291
Subtype Historical Average,2017/2018,52,2 wk ahead,0.0950296622483291
Dynamic Harmonic Model,2018/2019,49,2 wk ahead,0.796474154393264
Dynamic Harmonic Model,2018/2019,50,2 wk ahead,0.796474154393264
Dynamic Harmonic Model,2018/2019,51,2 wk ahead,0.796474154393264
Dynamic Harmonic Model,2018/2019,52,2 wk ahead,0.796474154393264
Historical Average,2018/2019,49,2 wk ahead,0.0815667876496806
Historical Average,2018/2019,50,2 wk ahead,0.0815667876496806
Historical Average,2018/2019,51,2 wk ahead,0.0815667876496806
Historical Average,2018/2019,52,2 wk ahead,0.0815667876496806
Subtype Historical Average,2018/2019,49,2 wk ahead,0.121959057957056
Subtype Historical Average,2018/2019,50,2 wk ahead,0.121959057957056
Subtype Historical Average,2018/2019,51,2 wk ahead,0.121959057957056
Subtype Historical Average,2018/2019,52,2 wk ahead,0.121959057957056
Dynamic Harmonic Model,2010/2011,53,2 wk ahead,0.959595721113238
Dynamic Harmonic Model,2010/2011,54,2 wk ahead,0.959595721113238
Dynamic Harmonic Model,2010/2011,55,2 wk ahead,0.959595721113238
Dynamic Harmonic Model,2010/2011,56,2 wk ahead,0.959595721113238
Historical Average,2010/2011,53,2 wk ahead,0.0376367707312395
Historical Average,2010/2011,54,2 wk ahead,0.0376367707312395
Historical Average,2010/2011,55,2 wk ahead,0.0376367707312395
Historical Average,2010/2011,56,2 wk ahead,0.0376367707312395
Subtype Historical Average,2010/2011,53,2 wk ahead,0.00276750815552292
Subtype Historical Average,2010/2011,54,2 wk ahead,0.00276750815552292
Subtype Historical Average,2010/2011,55,2 wk ahead,0.00276750815552292
Subtype Historical Average,2010/2011,56,2 wk ahead,0.00276750815552292
Dynamic Harmonic Model,2011/2012,53,2 wk ahead,0.949333602059733
Dynamic Harmonic Model,2011/2012,54,2 wk ahead,0.949333602059733
Dynamic Harmonic Model,2011/2012,55,2 wk ahead,0.949333602059733
Dynamic Harmonic Model,2011/2012,56,2 wk ahead,0.949333602059733
Historical Average,2011/2012,53,2 wk ahead,0.0373080893266387
Historical Average,2011/2012,54,2 wk ahead,0.0373080893266387
Historical Average,2011/2012,55,2 wk ahead,0.0373080893266387
Historical Average,2011/2012,56,2 wk ahead,0.0373080893266387
Subtype Historical Average,2011/2012,53,2 wk ahead,0.0133583086136282
Subtype Historical Average,2011/2012,54,2 wk ahead,0.0133583086136282
Subtype Historical Average,2011/2012,55,2 wk ahead,0.0133583086136282
Subtype Historical Average,2011/2012,56,2 wk ahead,0.0133583086136282
Dynamic Harmonic Model,2012/2013,53,2 wk ahead,0.961140061518205
Dynamic Harmonic Model,2012/2013,54,2 wk ahead,0.961140061518205
Dynamic Harmonic Model,2012/2013,55,2 wk ahead,0.961140061518205
Dynamic Harmonic Model,2012/2013,56,2 wk ahead,0.961140061518205
Historical Average,2012/2013,53,2 wk ahead,0.0321142942689598
Historical Average,2012/2013,54,2 wk ahead,0.0321142942689598
Historical Average,2012/2013,55,2 wk ahead,0.0321142942689598
Historical Average,2012/2013,56,2 wk ahead,0.0321142942689598
Subtype Historical Average,2012/2013,53,2 wk ahead,0.00674564421283476
Subtype Historical Average,2012/2013,54,2 wk ahead,0.00674564421283476
Subtype Historical Average,2012/2013,55,2 wk ahead,0.00674564421283476
Subtype Historical Average,2012/2013,56,2 wk ahead,0.00674564421283476
Dynamic Harmonic Model,2013/2014,53,2 wk ahead,0.962114662607831
Dynamic Harmonic Model,2013/2014,54,2 wk ahead,0.962114662607831
Dynamic Harmonic Model,2013/2014,55,2 wk ahead,0.962114662607831
Dynamic Harmonic Model,2013/2014,56,2 wk ahead,0.962114662607831
Historical Average,2013/2014,53,2 wk ahead,0.0372758584017865
Historical Average,2013/2014,54,2 wk ahead,0.0372758584017865
Historical Average,2013/2014,55,2 wk ahead,0.0372758584017865
Historical Average,2013/2014,56,2 wk ahead,0.0372758584017865
Subtype Historical Average,2013/2014,53,2 wk ahead,0.000609478990382061
Subtype Historical Average,2013/2014,54,2 wk ahead,0.000609478990382061
Subtype Historical Average,2013/2014,55,2 wk ahead,0.000609478990382061
Subtype Historical Average,2013/2014,56,2 wk ahead,0.000609478990382061
Dynamic Harmonic Model,2014/2015,53,2 wk ahead,0.954863218007841
Dynamic Harmonic Model,2014/2015,54,2 wk ahead,0.954863218007841
Dynamic Harmonic Model,2014/2015,55,2 wk ahead,0.954863218007841
Dynamic Harmonic Model,2014/2015,56,2 wk ahead,0.954863218007841
Historical Average,2014/2015,53,2 wk ahead,0.0228257454447503
Historical Average,2014/2015,54,2 wk ahead,0.0228257454447503
Historical Average,2014/2015,55,2 wk ahead,0.0228257454447503
Historical Average,2014/2015,56,2 wk ahead,0.0228257454447503
Subtype Historical Average,2014/2015,53,2 wk ahead,0.0223110365474088
Subtype Historical Average,2014/2015,54,2 wk ahead,0.0223110365474088
Subtype Historical Average,2014/2015,55,2 wk ahead,0.0223110365474088
Subtype Historical Average,2014/2015,56,2 wk ahead,0.0223110365474088
Dynamic Harmonic Model,2015/2016,53,2 wk ahead,0.952866260241373
Dynamic Harmonic Model,2015/2016,54,2 wk ahead,0.952866260241373
Dynamic Harmonic Model,2015/2016,55,2 wk ahead,0.952866260241373
Dynamic Harmonic Model,2015/2016,56,2 wk ahead,0.952866260241373
Historical Average,2015/2016,53,2 wk ahead,0.041857652759894
Historical Average,2015/2016,54,2 wk ahead,0.041857652759894
Historical Average,2015/2016,55,2 wk ahead,0.041857652759894
Historical Average,2015/2016,56,2 wk ahead,0.041857652759894
Subtype Historical Average,2015/2016,53,2 wk ahead,0.00527608699873307
Subtype Historical Average,2015/2016,54,2 wk ahead,0.00527608699873307
Subtype Historical Average,2015/2016,55,2 wk ahead,0.00527608699873307
Subtype Historical Average,2015/2016,56,2 wk ahead,0.00527608699873307
Dynamic Harmonic Model,2016/2017,53,2 wk ahead,0.976490760749014
Dynamic Harmonic Model,2016/2017,54,2 wk ahead,0.976490760749014
Dynamic Harmonic Model,2016/2017,55,2 wk ahead,0.976490760749014
Dynamic Harmonic Model,2016/2017,56,2 wk ahead,0.976490760749014
Historical Average,2016/2017,53,2 wk ahead,0.0233897838015128
Historical Average,2016/2017,54,2 wk ahead,0.0233897838015128
Historical Average,2016/2017,55,2 wk ahead,0.0233897838015128
Historical Average,2016/2017,56,2 wk ahead,0.0233897838015128
Subtype Historical Average,2016/2017,53,2 wk ahead,0.000119455449473305
Subtype Historical Average,2016/2017,54,2 wk ahead,0.000119455449473305
Subtype Historical Average,2016/2017,55,2 wk ahead,0.000119455449473305
Subtype Historical Average,2016/2017,56,2 wk ahead,0.000119455449473305
Dynamic Harmonic Model,2017/2018,53,2 wk ahead,0.954013030298807
Dynamic Harmonic Model,2017/2018,54,2 wk ahead,0.954013030298807
Dynamic Harmonic Model,2017/2018,55,2 wk ahead,0.954013030298807
Dynamic Harmonic Model,2017/2018,56,2 wk ahead,0.954013030298807
Historical Average,2017/2018,53,2 wk ahead,0.0457361163553352
Historical Average,2017/2018,54,2 wk ahead,0.0457361163553352
Historical Average,2017/2018,55,2 wk ahead,0.0457361163553352
Historical Average,2017/2018,56,2 wk ahead,0.0457361163553352
Subtype Historical Average,2017/2018,53,2 wk ahead,0.000250853345858066
Subtype Historical Average,2017/2018,54,2 wk ahead,0.000250853345858066
Subtype Historical Average,2017/2018,55,2 wk ahead,0.000250853345858066
Subtype Historical Average,2017/2018,56,2 wk ahead,0.000250853345858066
Dynamic Harmonic Model,2018/2019,53,2 wk ahead,0.975575658741865
Dynamic Harmonic Model,2018/2019,54,2 wk ahead,0.975575658741865
Dynamic Harmonic Model,2018/2019,55,2 wk ahead,0.975575658741865
Dynamic Harmonic Model,2018/2019,56,2 wk ahead,0.975575658741865
Historical Average,2018/2019,53,2 wk ahead,6.66029424515981e-05
Historical Average,2018/2019,54,2 wk ahead,6.66029424515981e-05
Historical Average,2018/2019,55,2 wk ahead,6.66029424515981e-05
Historical Average,2018/2019,56,2 wk ahead,6.66029424515981e-05
Subtype Historical Average,2018/2019,53,2 wk ahead,0.0243577383156838
Subtype Historical Average,2018/2019,54,2 wk ahead,0.0243577383156838
Subtype Historical Average,2018/2019,55,2 wk ahead,0.0243577383156838
Subtype Historical Average,2018/2019,56,2 wk ahead,0.0243577383156838
Dynamic Harmonic Model,2010/2011,57,2 wk ahead,0.99999708043928
Dynamic Harmonic Model,2010/2011,58,2 wk ahead,0.99999708043928
Dynamic Harmonic Model,2010/2011,59,2 wk ahead,0.99999708043928
Dynamic Harmonic Model,2010/2011,60,2 wk ahead,0.99999708043928
Historical Average,2010/2011,57,2 wk ahead,2.21355679637622e-06
Historical Average,2010/2011,58,2 wk ahead,2.21355679637622e-06
Historical Average,2010/2011,59,2 wk ahead,2.21355679637622e-06
Historical Average,2010/2011,60,2 wk ahead,2.21355679637622e-06
Subtype Historical Average,2010/2011,57,2 wk ahead,7.06003923819687e-07
Subtype Historical Average,2010/2011,58,2 wk ahead,7.06003923819687e-07
Subtype Historical Average,2010/2011,59,2 wk ahead,7.06003923819687e-07
Subtype Historical Average,2010/2011,60,2 wk ahead,7.06003923819687e-07
Dynamic Harmonic Model,2011/2012,57,2 wk ahead,0.999985792347092
Dynamic Harmonic Model,2011/2012,58,2 wk ahead,0.999985792347092
Dynamic Harmonic Model,2011/2012,59,2 wk ahead,0.999985792347092
Dynamic Harmonic Model,2011/2012,60,2 wk ahead,0.999985792347092
Historical Average,2011/2012,57,2 wk ahead,1.19420581302378e-05
Historical Average,2011/2012,58,2 wk ahead,1.19420581302378e-05
Historical Average,2011/2012,59,2 wk ahead,1.19420581302378e-05
Historical Average,2011/2012,60,2 wk ahead,1.19420581302378e-05
Subtype Historical Average,2011/2012,57,2 wk ahead,2.26559477768988e-06
Subtype Historical Average,2011/2012,58,2 wk ahead,2.26559477768988e-06
Subtype Historical Average,2011/2012,59,2 wk ahead,2.26559477768988e-06
Subtype Historical Average,2011/2012,60,2 wk ahead,2.26559477768988e-06
Dynamic Harmonic Model,2012/2013,57,2 wk ahead,0.999996926352775
Dynamic Harmonic Model,2012/2013,58,2 wk ahead,0.999996926352775
Dynamic Harmonic Model,2012/2013,59,2 wk ahead,0.999996926352775
Dynamic Harmonic Model,2012/2013,60,2 wk ahead,0.999996926352775
Historical Average,2012/2013,57,2 wk ahead,1.82287037162568e-06
Historical Average,2012/2013,58,2 wk ahead,1.82287037162568e-06
Historical Average,2012/2013,59,2 wk ahead,1.82287037162568e-06
Historical Average,2012/2013,60,2 wk ahead,1.82287037162568e-06
Subtype Historical Average,2012/2013,57,2 wk ahead,1.25077685331402e-06
Subtype Historical Average,2012/2013,58,2 wk ahead,1.25077685331402e-06
Subtype Historical Average,2012/2013,59,2 wk ahead,1.25077685331402e-06
Subtype Historical Average,2012/2013,60,2 wk ahead,1.25077685331402e-06
Dynamic Harmonic Model,2013/2014,57,2 wk ahead,0.999994421261038
Dynamic Harmonic Model,2013/2014,58,2 wk ahead,0.999994421261038
Dynamic Harmonic Model,2013/2014,59,2 wk ahead,0.999994421261038
Dynamic Harmonic Model,2013/2014,60,2 wk ahead,0.999994421261038
Historical Average,2013/2014,57,2 wk ahead,5.26637196032057e-06
Historical Average,2013/2014,58,2 wk ahead,5.26637196032057e-06
Historical Average,2013/2014,59,2 wk ahead,5.26637196032057e-06
Historical Average,2013/2014,60,2 wk ahead,5.26637196032057e-06
Subtype Historical Average,2013/2014,57,2 wk ahead,3.12367001694189e-07
Subtype Historical Average,2013/2014,58,2 wk ahead,3.12367001694189e-07
Subtype Historical Average,2013/2014,59,2 wk ahead,3.12367001694189e-07
Subtype Historical Average,2013/2014,60,2 wk ahead,3.12367001694189e-07
Dynamic Harmonic Model,2014/2015,57,2 wk ahead,0.999997191433711
Dynamic Harmonic Model,2014/2015,58,2 wk ahead,0.999997191433711
Dynamic Harmonic Model,2014/2015,59,2 wk ahead,0.999997191433711
Dynamic Harmonic Model,2014/2015,60,2 wk ahead,0.999997191433711
Historical Average,2014/2015,57,2 wk ahead,1.07324994199914e-06
Historical Average,2014/2015,58,2 wk ahead,1.07324994199914e-06
Historical Average,2014/2015,59,2 wk ahead,1.07324994199914e-06
Historical Average,2014/2015,60,2 wk ahead,1.07324994199914e-06
Subtype Historical Average,2014/2015,57,2 wk ahead,1.73531634649386e-06
Subtype Historical Average,2014/2015,58,2 wk ahead,1.73531634649386e-06
Subtype Historical Average,2014/2015,59,2 wk ahead,1.73531634649386e-06
Subtype Historical Average,2014/2015,60,2 wk ahead,1.73531634649386e-06
Dynamic Harmonic Model,2015/2016,57,2 wk ahead,0.999998095202274
Dynamic Harmonic Model,2015/2016,58,2 wk ahead,0.999998095202274
Dynamic Harmonic Model,2015/2016,59,2 wk ahead,0.999998095202274
Dynamic Harmonic Model,2015/2016,60,2 wk ahead,0.999998095202274
Historical Average,2015/2016,57,2 wk ahead,1.25275690233018e-06
Historical Average,2015/2016,58,2 wk ahead,1.25275690233018e-06
Historical Average,2015/2016,59,2 wk ahead,1.25275690233018e-06
Historical Average,2015/2016,60,2 wk ahead,1.25275690233018e-06
Subtype Historical Average,2015/2016,57,2 wk ahead,6.5204082413852e-07
Subtype Historical Average,2015/2016,58,2 wk ahead,6.5204082413852e-07
Subtype Historical Average,2015/2016,59,2 wk ahead,6.5204082413852e-07
Subtype Historical Average,2015/2016,60,2 wk ahead,6.5204082413852e-07
Dynamic Harmonic Model,2016/2017,57,2 wk ahead,0.999997325698248
Dynamic Harmonic Model,2016/2017,58,2 wk ahead,0.999997325698248
Dynamic Harmonic Model,2016/2017,59,2 wk ahead,0.999997325698248
Dynamic Harmonic Model,2016/2017,60,2 wk ahead,0.999997325698248
Historical Average,2016/2017,57,2 wk ahead,2.32187563692725e-06
Historical Average,2016/2017,58,2 wk ahead,2.32187563692725e-06
Historical Average,2016/2017,59,2 wk ahead,2.32187563692725e-06
Historical Average,2016/2017,60,2 wk ahead,2.32187563692725e-06
Subtype Historical Average,2016/2017,57,2 wk ahead,3.52426115448028e-07
Subtype Historical Average,2016/2017,58,2 wk ahead,3.52426115448028e-07
Subtype Historical Average,2016/2017,59,2 wk ahead,3.52426115448028e-07
Subtype Historical Average,2016/2017,60,2 wk ahead,3.52426115448028e-07
Dynamic Harmonic Model,2017/2018,57,2 wk ahead,0.999998831306946
Dynamic Harmonic Model,2017/2018,58,2 wk ahead,0.999998831306946
Dynamic Harmonic Model,2017/2018,59,2 wk ahead,0.999998831306946
Dynamic Harmonic Model,2017/2018,60,2 wk ahead,0.999998831306946
Historical Average,2017/2018,57,2 wk ahead,9.04377979536541e-07
Historical Average,2017/2018,58,2 wk ahead,9.04377979536541e-07
Historical Average,2017/2018,59,2 wk ahead,9.04377979536541e-07
Historical Average,2017/2018,60,2 wk ahead,9.04377979536541e-07
Subtype Historical Average,2017/2018,57,2 wk ahead,2.6431507412657e-07
Subtype Historical Average,2017/2018,58,2 wk ahead,2.6431507412657e-07
Subtype Historical Average,2017/2018,59,2 wk ahead,2.6431507412657e-07
Subtype Historical Average,2017/2018,60,2 wk ahead,2.6431507412657e-07
Dynamic Harmonic Model,2018/2019,57,2 wk ahead,0.999992853063008
Dynamic Harmonic Model,2018/2019,58,2 wk ahead,0.999992853063008
Dynamic Harmonic Model,2018/2019,59,2 wk ahead,0.999992853063008
Dynamic Harmonic Model,2018/2019,60,2 wk ahead,0.999992853063008
Historical Average,2018/2019,57,2 wk ahead,5.31514535625925e-06
Historical Average,2018/2019,58,2 wk ahead,5.31514535625925e-06
Historical Average,2018/2019,59,2 wk ahead,5.31514535625925e-06
Historical Average,2018/2019,60,2 wk ahead,5.31514535625925e-06
Subtype Historical Average,2018/2019,57,2 wk ahead,1.83179163620446e-06
Subtype Historical Average,2018/2019,58,2 wk ahead,1.83179163620446e-06
Subtype Historical Average,2018/2019,59,2 wk ahead,1.83179163620446e-06
Subtype Historical Average,2018/2019,60,2 wk ahead,1.83179163620446e-06
Dynamic Harmonic Model,2010/2011,61,2 wk ahead,0.989877621507548
Dynamic Harmonic Model,2010/2011,62,2 wk ahead,0.989877621507548
Dynamic Harmonic Model,2010/2011,63,2 wk ahead,0.989877621507548
Dynamic Harmonic Model,2010/2011,64,2 wk ahead,0.989877621507548
Historical Average,2010/2011,61,2 wk ahead,0.0100994201249331
Historical Average,2010/2011,62,2 wk ahead,0.0100994201249331
Historical Average,2010/2011,63,2 wk ahead,0.0100994201249331
Historical Average,2010/2011,64,2 wk ahead,0.0100994201249331
Subtype Historical Average,2010/2011,61,2 wk ahead,2.29583675189512e-05
Subtype Historical Average,2010/2011,62,2 wk ahead,2.29583675189512e-05
Subtype Historical Average,2010/2011,63,2 wk ahead,2.29583675189512e-05
Subtype Historical Average,2010/2011,64,2 wk ahead,2.29583675189512e-05
Dynamic Harmonic Model,2011/2012,61,2 wk ahead,0.989584971924638
Dynamic Harmonic Model,2011/2012,62,2 wk ahead,0.989584971924638
Dynamic Harmonic Model,2011/2012,63,2 wk ahead,0.989584971924638
Dynamic Harmonic Model,2011/2012,64,2 wk ahead,0.989584971924638
Historical Average,2011/2012,61,2 wk ahead,0.0103864234905829
Historical Average,2011/2012,62,2 wk ahead,0.0103864234905829
Historical Average,2011/2012,63,2 wk ahead,0.0103864234905829
Historical Average,2011/2012,64,2 wk ahead,0.0103864234905829
Subtype Historical Average,2011/2012,61,2 wk ahead,2.8604584779255e-05
Subtype Historical Average,2011/2012,62,2 wk ahead,2.8604584779255e-05
Subtype Historical Average,2011/2012,63,2 wk ahead,2.8604584779255e-05
Subtype Historical Average,2011/2012,64,2 wk ahead,2.8604584779255e-05
Dynamic Harmonic Model,2012/2013,61,2 wk ahead,0.989272516389374
Dynamic Harmonic Model,2012/2013,62,2 wk ahead,0.989272516389374
Dynamic Harmonic Model,2012/2013,63,2 wk ahead,0.989272516389374
Dynamic Harmonic Model,2012/2013,64,2 wk ahead,0.989272516389374
Historical Average,2012/2013,61,2 wk ahead,0.0106965625039932
Historical Average,2012/2013,62,2 wk ahead,0.0106965625039932
Historical Average,2012/2013,63,2 wk ahead,0.0106965625039932
Historical Average,2012/2013,64,2 wk ahead,0.0106965625039932
Subtype Historical Average,2012/2013,61,2 wk ahead,3.09211066332244e-05
Subtype Historical Average,2012/2013,62,2 wk ahead,3.09211066332244e-05
Subtype Historical Average,2012/2013,63,2 wk ahead,3.09211066332244e-05
Subtype Historical Average,2012/2013,64,2 wk ahead,3.09211066332244e-05
Dynamic Harmonic Model,2013/2014,61,2 wk ahead,0.999993711877531
Dynamic Harmonic Model,2013/2014,62,2 wk ahead,0.999993711877531
Dynamic Harmonic Model,2013/2014,63,2 wk ahead,0.999993711877531
Dynamic Harmonic Model,2013/2014,64,2 wk ahead,0.999993711877531
Historical Average,2013/2014,61,2 wk ahead,6.27073462655207e-06
Historical Average,2013/2014,62,2 wk ahead,6.27073462655207e-06
Historical Average,2013/2014,63,2 wk ahead,6.27073462655207e-06
Historical Average,2013/2014,64,2 wk ahead,6.27073462655207e-06
Subtype Historical Average,2013/2014,61,2 wk ahead,1.73878420022962e-08
Subtype Historical Average,2013/2014,62,2 wk ahead,1.73878420022962e-08
Subtype Historical Average,2013/2014,63,2 wk ahead,1.73878420022962e-08
Subtype Historical Average,2013/2014,64,2 wk ahead,1.73878420022962e-08
Dynamic Harmonic Model,2014/2015,61,2 wk ahead,0.989291694069467
Dynamic Harmonic Model,2014/2015,62,2 wk ahead,0.989291694069467
Dynamic Harmonic Model,2014/2015,63,2 wk ahead,0.989291694069467
Dynamic Harmonic Model,2014/2015,64,2 wk ahead,0.989291694069467
Historical Average,2014/2015,61,2 wk ahead,0.0106789117476778
Historical Average,2014/2015,62,2 wk ahead,0.0106789117476778
Historical Average,2014/2015,63,2 wk ahead,0.0106789117476778
Historical Average,2014/2015,64,2 wk ahead,0.0106789117476778
Subtype Historical Average,2014/2015,61,2 wk ahead,2.93941828554219e-05
Subtype Historical Average,2014/2015,62,2 wk ahead,2.93941828554219e-05
Subtype Historical Average,2014/2015,63,2 wk ahead,2.93941828554219e-05
Subtype Historical Average,2014/2015,64,2 wk ahead,2.93941828554219e-05
Dynamic Harmonic Model,2015/2016,61,2 wk ahead,0.990289568381002
Dynamic Harmonic Model,2015/2016,62,2 wk ahead,0.990289568381002
Dynamic Harmonic Model,2015/2016,63,2 wk ahead,0.990289568381002
Dynamic Harmonic Model,2015/2016,64,2 wk ahead,0.990289568381002
Historical Average,2015/2016,61,2 wk ahead,0.00966866460601097
Historical Average,2015/2016,62,2 wk ahead,0.00966866460601097
Historical Average,2015/2016,63,2 wk ahead,0.00966866460601097
Historical Average,2015/2016,64,2 wk ahead,0.00966866460601097
Subtype Historical Average,2015/2016,61,2 wk ahead,4.17670129866819e-05
Subtype Historical Average,2015/2016,62,2 wk ahead,4.17670129866819e-05
Subtype Historical Average,2015/2016,63,2 wk ahead,4.17670129866819e-05
Subtype Historical Average,2015/2016,64,2 wk ahead,4.17670129866819e-05
Dynamic Harmonic Model,2016/2017,61,2 wk ahead,0.995340406437426
Dynamic Harmonic Model,2016/2017,62,2 wk ahead,0.995340406437426
Dynamic Harmonic Model,2016/2017,63,2 wk ahead,0.995340406437426
Dynamic Harmonic Model,2016/2017,64,2 wk ahead,0.995340406437426
Historical Average,2016/2017,61,2 wk ahead,0.00423283637731736
Historical Average,2016/2017,62,2 wk ahead,0.00423283637731736
Historical Average,2016/2017,63,2 wk ahead,0.00423283637731736
Historical Average,2016/2017,64,2 wk ahead,0.00423283637731736
Subtype Historical Average,2016/2017,61,2 wk ahead,0.000426757185256409
Subtype Historical Average,2016/2017,62,2 wk ahead,0.000426757185256409
Subtype Historical Average,2016/2017,63,2 wk ahead,0.000426757185256409
Subtype Historical Average,2016/2017,64,2 wk ahead,0.000426757185256409
Dynamic Harmonic Model,2017/2018,61,2 wk ahead,0.989036931141359
Dynamic Harmonic Model,2017/2018,62,2 wk ahead,0.989036931141359
Dynamic Harmonic Model,2017/2018,63,2 wk ahead,0.989036931141359
Dynamic Harmonic Model,2017/2018,64,2 wk ahead,0.989036931141359
Historical Average,2017/2018,61,2 wk ahead,0.0109375898370969
Historical Average,2017/2018,62,2 wk ahead,0.0109375898370969
Historical Average,2017/2018,63,2 wk ahead,0.0109375898370969
Historical Average,2017/2018,64,2 wk ahead,0.0109375898370969
Subtype Historical Average,2017/2018,61,2 wk ahead,2.54790215439708e-05
Subtype Historical Average,2017/2018,62,2 wk ahead,2.54790215439708e-05
Subtype Historical Average,2017/2018,63,2 wk ahead,2.54790215439708e-05
Subtype Historical Average,2017/2018,64,2 wk ahead,2.54790215439708e-05
Dynamic Harmonic Model,2018/2019,61,2 wk ahead,0.985455477819363
Dynamic Harmonic Model,2018/2019,62,2 wk ahead,0.985455477819363
Dynamic Harmonic Model,2018/2019,63,2 wk ahead,0.985455477819363
Dynamic Harmonic Model,2018/2019,64,2 wk ahead,0.985455477819363
Historical Average,2018/2019,61,2 wk ahead,0.0145132537624964
Historical Average,2018/2019,62,2 wk ahead,0.0145132537624964
Historical Average,2018/2019,63,2 wk ahead,0.0145132537624964
Historical Average,2018/2019,64,2 wk ahead,0.0145132537624964
Subtype Historical Average,2018/2019,61,2 wk ahead,3.12684181401891e-05
Subtype Historical Average,2018/2019,62,2 wk ahead,3.12684181401891e-05
Subtype Historical Average,2018/2019,63,2 wk ahead,3.12684181401891e-05
Subtype Historical Average,2018/2019,64,2 wk ahead,3.12684181401891e-05
Dynamic Harmonic Model,2010/2011,65,2 wk ahead,0.999999304611716
Dynamic Harmonic Model,2010/2011,66,2 wk ahead,0.999999304611716
Dynamic Harmonic Model,2010/2011,67,2 wk ahead,0.999999304611716
Dynamic Harmonic Model,2010/2011,68,2 wk ahead,0.999999304611716
Historical Average,2010/2011,65,2 wk ahead,5.1459108518445e-07
Historical Average,2010/2011,66,2 wk ahead,5.1459108518445e-07
Historical Average,2010/2011,67,2 wk ahead,5.1459108518445e-07
Historical Average,2010/2011,68,2 wk ahead,5.1459108518445e-07
Subtype Historical Average,2010/2011,65,2 wk ahead,1.80797198754408e-07
Subtype Historical Average,2010/2011,66,2 wk ahead,1.80797198754408e-07
Subtype Historical Average,2010/2011,67,2 wk ahead,1.80797198754408e-07
Subtype Historical Average,2010/2011,68,2 wk ahead,1.80797198754408e-07
Dynamic Harmonic Model,2011/2012,65,2 wk ahead,0.99999983233723
Dynamic Harmonic Model,2011/2012,66,2 wk ahead,0.99999983233723
Dynamic Harmonic Model,2011/2012,67,2 wk ahead,0.99999983233723
Dynamic Harmonic Model,2011/2012,68,2 wk ahead,0.99999983233723
Historical Average,2011/2012,65,2 wk ahead,1.15702051729619e-07
Historical Average,2011/2012,66,2 wk ahead,1.15702051729619e-07
Historical Average,2011/2012,67,2 wk ahead,1.15702051729619e-07
Historical Average,2011/2012,68,2 wk ahead,1.15702051729619e-07
Subtype Historical Average,2011/2012,65,2 wk ahead,5.19607181309949e-08
Subtype Historical Average,2011/2012,66,2 wk ahead,5.19607181309949e-08
Subtype Historical Average,2011/2012,67,2 wk ahead,5.19607181309949e-08
Subtype Historical Average,2011/2012,68,2 wk ahead,5.19607181309949e-08
Dynamic Harmonic Model,2012/2013,65,2 wk ahead,0.999999446324446
Dynamic Harmonic Model,2012/2013,66,2 wk ahead,0.999999446324446
Dynamic Harmonic Model,2012/2013,67,2 wk ahead,0.999999446324446
Dynamic Harmonic Model,2012/2013,68,2 wk ahead,0.999999446324446
Historical Average,2012/2013,65,2 wk ahead,3.7341596356628e-07
Historical Average,2012/2013,66,2 wk ahead,3.7341596356628e-07
Historical Average,2012/2013,67,2 wk ahead,3.7341596356628e-07
Historical Average,2012/2013,68,2 wk ahead,3.7341596356628e-07
Subtype Historical Average,2012/2013,65,2 wk ahead,1.80259590590554e-07
Subtype Historical Average,2012/2013,66,2 wk ahead,1.80259590590554e-07
Subtype Historical Average,2012/2013,67,2 wk ahead,1.80259590590554e-07
Subtype Historical Average,2012/2013,68,2 wk ahead,1.80259590590554e-07
Dynamic Harmonic Model,2013/2014,65,2 wk ahead,0.999999166996362
Dynamic Harmonic Model,2013/2014,66,2 wk ahead,0.999999166996362
Dynamic Harmonic Model,2013/2014,67,2 wk ahead,0.999999166996362
Dynamic Harmonic Model,2013/2014,68,2 wk ahead,0.999999166996362
Historical Average,2013/2014,65,2 wk ahead,6.21189685870817e-07
Historical Average,2013/2014,66,2 wk ahead,6.21189685870817e-07
Historical Average,2013/2014,67,2 wk ahead,6.21189685870817e-07
Historical Average,2013/2014,68,2 wk ahead,6.21189685870817e-07
Subtype Historical Average,2013/2014,65,2 wk ahead,2.11813951637276e-07
