component_model_id,season,Model Week,target,weight
Subtype Historical Average,2015/2016,50,3 wk ahead,0.132827568754268
Dynamic Harmonic Model,2016/2017,50,3 wk ahead,0.797069183119987
Historical Average,2016/2017,50,3 wk ahead,4.13065761204614e-07
Subtype Historical Average,2016/2017,50,3 wk ahead,0.202930403814251
Dynamic Harmonic Model,2017/2018,50,3 wk ahead,0.857443080361237
Historical Average,2017/2018,50,3 wk ahead,1.83501420160069e-07
Subtype Historical Average,2017/2018,50,3 wk ahead,0.142556736137342
Dynamic Harmonic Model,2010/2011,51,3 wk ahead,0.944292880937716
Historical Average,2010/2011,51,3 wk ahead,9.97510514753126e-07
Subtype Historical Average,2010/2011,51,3 wk ahead,0.0557061215517695
Dynamic Harmonic Model,2011/2012,51,3 wk ahead,0.954065626274707
Historical Average,2011/2012,51,3 wk ahead,7.04739609621037e-07
Subtype Historical Average,2011/2012,51,3 wk ahead,0.0459336689856829
Dynamic Harmonic Model,2012/2013,51,3 wk ahead,0.899044221751126
Historical Average,2012/2013,51,3 wk ahead,1.15827344263805e-06
Subtype Historical Average,2012/2013,51,3 wk ahead,0.100954619975432
Dynamic Harmonic Model,2013/2014,51,3 wk ahead,0.932254009668856
Historical Average,2013/2014,51,3 wk ahead,1.76650058609438e-06
Subtype Historical Average,2013/2014,51,3 wk ahead,0.0677442238305577
Dynamic Harmonic Model,2014/2015,51,3 wk ahead,0.999999624626184
Historical Average,2014/2015,51,3 wk ahead,2.48092210033203e-08
Subtype Historical Average,2014/2015,51,3 wk ahead,3.50564594784348e-07
Dynamic Harmonic Model,2015/2016,51,3 wk ahead,0.97915135016664
Historical Average,2015/2016,51,3 wk ahead,4.72850290623961e-07
Subtype Historical Average,2015/2016,51,3 wk ahead,0.0208481769830694
Dynamic Harmonic Model,2016/2017,51,3 wk ahead,0.926714415491727
Historical Average,2016/2017,51,3 wk ahead,1.0146139113315e-06
Subtype Historical Average,2016/2017,51,3 wk ahead,0.0732845698943613
Dynamic Harmonic Model,2017/2018,51,3 wk ahead,0.898606764702624
Historical Average,2017/2018,51,3 wk ahead,1.10971440539747e-06
Subtype Historical Average,2017/2018,51,3 wk ahead,0.10139212558297
Dynamic Harmonic Model,2010/2011,52,3 wk ahead,0.85179704496411
Historical Average,2010/2011,52,3 wk ahead,0.0244973352322375
Subtype Historical Average,2010/2011,52,3 wk ahead,0.123705619803653
Dynamic Harmonic Model,2011/2012,52,3 wk ahead,0.891081820775915
Historical Average,2011/2012,52,3 wk ahead,0.000208463055863925
Subtype Historical Average,2011/2012,52,3 wk ahead,0.108709716168221
Dynamic Harmonic Model,2012/2013,52,3 wk ahead,0.811488115552111
Historical Average,2012/2013,52,3 wk ahead,3.20905909953843e-06
Subtype Historical Average,2012/2013,52,3 wk ahead,0.18850867538879
Dynamic Harmonic Model,2013/2014,52,3 wk ahead,0.894388947832011
Historical Average,2013/2014,52,3 wk ahead,0.102026208346904
Subtype Historical Average,2013/2014,52,3 wk ahead,0.00358484382108464
Dynamic Harmonic Model,2014/2015,52,3 wk ahead,0.999994524512173
Historical Average,2014/2015,52,3 wk ahead,5.06238444693899e-06
Subtype Historical Average,2014/2015,52,3 wk ahead,4.13103380515108e-07
Dynamic Harmonic Model,2015/2016,52,3 wk ahead,0.915531824665086
Historical Average,2015/2016,52,3 wk ahead,0.000105261020373091
Subtype Historical Average,2015/2016,52,3 wk ahead,0.0843629143145409
Dynamic Harmonic Model,2016/2017,52,3 wk ahead,0.852675307278111
Historical Average,2016/2017,52,3 wk ahead,0.00595295374722766
Subtype Historical Average,2016/2017,52,3 wk ahead,0.141371738974662
Dynamic Harmonic Model,2017/2018,52,3 wk ahead,0.798021122937954
Historical Average,2017/2018,52,3 wk ahead,0.0183460245671801
Subtype Historical Average,2017/2018,52,3 wk ahead,0.183632852494866
Dynamic Harmonic Model,2010/2011,53,3 wk ahead,0.999999897050401
Historical Average,2010/2011,53,3 wk ahead,2.0379554506626e-08
Subtype Historical Average,2010/2011,53,3 wk ahead,8.25700442898828e-08
Dynamic Harmonic Model,2011/2012,53,3 wk ahead,0.9999981526765
Historical Average,2011/2012,53,3 wk ahead,9.42475199448588e-08
Subtype Historical Average,2011/2012,53,3 wk ahead,1.75307597961247e-06
Dynamic Harmonic Model,2012/2013,53,3 wk ahead,0.999999433853598
Historical Average,2012/2013,53,3 wk ahead,1.03083495975293e-07
Subtype Historical Average,2012/2013,53,3 wk ahead,4.63062906355885e-07
Dynamic Harmonic Model,2013/2014,53,3 wk ahead,0.999999490415682
Historical Average,2013/2014,53,3 wk ahead,2.52529291580874e-07
Subtype Historical Average,2013/2014,53,3 wk ahead,2.57055025970957e-07
Dynamic Harmonic Model,2014/2015,53,3 wk ahead,0.999999228449185
Historical Average,2014/2015,53,3 wk ahead,1.15584789299139e-07
Subtype Historical Average,2014/2015,53,3 wk ahead,6.55966025498667e-07
Dynamic Harmonic Model,2015/2016,53,3 wk ahead,0.999998331194356
Historical Average,2015/2016,53,3 wk ahead,1.70772893409053e-07
Subtype Historical Average,2015/2016,53,3 wk ahead,1.49803275077835e-06
Dynamic Harmonic Model,2016/2017,53,3 wk ahead,0.999998725477161
Historical Average,2016/2017,53,3 wk ahead,1.13121515179542e-07
Subtype Historical Average,2016/2017,53,3 wk ahead,1.16140132364667e-06
Dynamic Harmonic Model,2017/2018,53,3 wk ahead,0.999988497467988
Historical Average,2017/2018,53,3 wk ahead,6.95339529838192e-08
Subtype Historical Average,2017/2018,53,3 wk ahead,1.14329980592089e-05
Dynamic Harmonic Model,2010/2011,54,3 wk ahead,0.9999996840756
Historical Average,2010/2011,54,3 wk ahead,1.90497350082635e-09
Subtype Historical Average,2010/2011,54,3 wk ahead,3.14019426424687e-07
Dynamic Harmonic Model,2011/2012,54,3 wk ahead,0.9999983651864
Historical Average,2011/2012,54,3 wk ahead,2.11785409389071e-10
Subtype Historical Average,2011/2012,54,3 wk ahead,1.63460181448988e-06
Dynamic Harmonic Model,2012/2013,54,3 wk ahead,0.999999525354825
Historical Average,2012/2013,54,3 wk ahead,6.75447744298643e-10
Subtype Historical Average,2012/2013,54,3 wk ahead,4.73969727420271e-07
Dynamic Harmonic Model,2013/2014,54,3 wk ahead,0.999999472699925
Historical Average,2013/2014,54,3 wk ahead,6.7986307297217e-09
Subtype Historical Average,2013/2014,54,3 wk ahead,5.20501444610811e-07
Dynamic Harmonic Model,2014/2015,54,3 wk ahead,0.999999779758083
Historical Average,2014/2015,54,3 wk ahead,3.55463233167563e-08
Subtype Historical Average,2014/2015,54,3 wk ahead,1.84695594169819e-07
Dynamic Harmonic Model,2015/2016,54,3 wk ahead,0.999998937774573
Historical Average,2015/2016,54,3 wk ahead,6.304888684352e-10
Subtype Historical Average,2015/2016,54,3 wk ahead,1.06159493785439e-06
Dynamic Harmonic Model,2016/2017,54,3 wk ahead,0.999999324147404
Historical Average,2016/2017,54,3 wk ahead,5.15804836455255e-10
Subtype Historical Average,2016/2017,54,3 wk ahead,6.75336791178698e-07
Dynamic Harmonic Model,2017/2018,54,3 wk ahead,0.999999318567608
Historical Average,2017/2018,54,3 wk ahead,3.8084790886312e-10
Subtype Historical Average,2017/2018,54,3 wk ahead,6.8105154443463e-07
Dynamic Harmonic Model,2010/2011,55,3 wk ahead,0.999998780151255
Historical Average,2010/2011,55,3 wk ahead,7.34005142305407e-08
Subtype Historical Average,2010/2011,55,3 wk ahead,1.1464482304459e-06
Dynamic Harmonic Model,2011/2012,55,3 wk ahead,0.999997967252008
Historical Average,2011/2012,55,3 wk ahead,1.00914723133908e-07
Subtype Historical Average,2011/2012,55,3 wk ahead,1.93183326859354e-06
Dynamic Harmonic Model,2012/2013,55,3 wk ahead,0.999999916538561
Historical Average,2012/2013,55,3 wk ahead,1.17221480968165e-08
Subtype Historical Average,2012/2013,55,3 wk ahead,7.17392911249084e-08
Dynamic Harmonic Model,2013/2014,55,3 wk ahead,0.999999394195405
Historical Average,2013/2014,55,3 wk ahead,3.53458335649102e-07
Subtype Historical Average,2013/2014,55,3 wk ahead,2.52346258940353e-07
Dynamic Harmonic Model,2014/2015,55,3 wk ahead,0.999999348132406
Historical Average,2014/2015,55,3 wk ahead,1.11040026194133e-07
Subtype Historical Average,2014/2015,55,3 wk ahead,5.4082756813185e-07
Dynamic Harmonic Model,2015/2016,55,3 wk ahead,0.999998834797875
Historical Average,2015/2016,55,3 wk ahead,1.03707930445376e-07
Subtype Historical Average,2015/2016,55,3 wk ahead,1.06149419487297e-06
Dynamic Harmonic Model,2016/2017,55,3 wk ahead,0.999999592004866
Historical Average,2016/2017,55,3 wk ahead,3.7761642277401e-08
Subtype Historical Average,2016/2017,55,3 wk ahead,3.70233491377722e-07
Dynamic Harmonic Model,2017/2018,55,3 wk ahead,0.999998619848215
Historical Average,2017/2018,55,3 wk ahead,3.87192284877036e-08
Subtype Historical Average,2017/2018,55,3 wk ahead,1.34143255670413e-06
Dynamic Harmonic Model,2010/2011,56,3 wk ahead,0.999147317386963
Historical Average,2010/2011,56,3 wk ahead,4.4817062563612e-13
Subtype Historical Average,2010/2011,56,3 wk ahead,0.000852682612588435
Dynamic Harmonic Model,2011/2012,56,3 wk ahead,0.975808171241517
Historical Average,2011/2012,56,3 wk ahead,5.51407960513001e-06
Subtype Historical Average,2011/2012,56,3 wk ahead,0.0241863146788778
Dynamic Harmonic Model,2012/2013,56,3 wk ahead,0.999999370652709
Historical Average,2012/2013,56,3 wk ahead,1.7195744152145e-09
Subtype Historical Average,2012/2013,56,3 wk ahead,6.27627716261312e-07
Dynamic Harmonic Model,2013/2014,56,3 wk ahead,0.999997777372541
Historical Average,2013/2014,56,3 wk ahead,6.5784525776453e-07
Subtype Historical Average,2013/2014,56,3 wk ahead,1.56478220170715e-06
Dynamic Harmonic Model,2014/2015,56,3 wk ahead,0.999992805198452
Historical Average,2014/2015,56,3 wk ahead,1.98564807320479e-09
Subtype Historical Average,2014/2015,56,3 wk ahead,7.19281590004869e-06
Dynamic Harmonic Model,2015/2016,56,3 wk ahead,0.999999059025258
Historical Average,2015/2016,56,3 wk ahead,4.37356552835873e-09
Subtype Historical Average,2015/2016,56,3 wk ahead,9.36601176486706e-07
Dynamic Harmonic Model,2016/2017,56,3 wk ahead,0.999994683363572
Historical Average,2016/2017,56,3 wk ahead,1.70218496804028e-10
Subtype Historical Average,2016/2017,56,3 wk ahead,5.31646620967932e-06
Dynamic Harmonic Model,2017/2018,56,3 wk ahead,0.976020399793694
Historical Average,2017/2018,56,3 wk ahead,4.9532646332768e-06
Subtype Historical Average,2017/2018,56,3 wk ahead,0.0239746469416729
Dynamic Harmonic Model,2010/2011,57,3 wk ahead,0.959575103126995
Historical Average,2010/2011,57,3 wk ahead,6.82040788354892e-06
Subtype Historical Average,2010/2011,57,3 wk ahead,0.0404180764651218
Dynamic Harmonic Model,2011/2012,57,3 wk ahead,0.907466009411489
Historical Average,2011/2012,57,3 wk ahead,8.19819917909083e-06
Subtype Historical Average,2011/2012,57,3 wk ahead,0.092525792389332
Dynamic Harmonic Model,2012/2013,57,3 wk ahead,0.984378142005132
Historical Average,2012/2013,57,3 wk ahead,5.37578809144819e-06
Subtype Historical Average,2012/2013,57,3 wk ahead,0.0156164822067768
Dynamic Harmonic Model,2013/2014,57,3 wk ahead,0.979517846363587
Historical Average,2013/2014,57,3 wk ahead,9.6508867776258e-05
Subtype Historical Average,2013/2014,57,3 wk ahead,0.0203856447686369
Dynamic Harmonic Model,2014/2015,57,3 wk ahead,0.999978554319274
Historical Average,2014/2015,57,3 wk ahead,6.5753979182388e-09
Subtype Historical Average,2014/2015,57,3 wk ahead,2.14391053276878e-05
Dynamic Harmonic Model,2015/2016,57,3 wk ahead,0.999998806376236
Historical Average,2015/2016,57,3 wk ahead,6.78291488358272e-09
Subtype Historical Average,2015/2016,57,3 wk ahead,1.1868408488699e-06
Dynamic Harmonic Model,2016/2017,57,3 wk ahead,0.956423438065091
Historical Average,2016/2017,57,3 wk ahead,6.23589535951319e-06
Subtype Historical Average,2016/2017,57,3 wk ahead,0.0435703260395494
Dynamic Harmonic Model,2017/2018,57,3 wk ahead,0.928270650061678
Historical Average,2017/2018,57,3 wk ahead,6.85239321315579e-06
Subtype Historical Average,2017/2018,57,3 wk ahead,0.071722497545109
Dynamic Harmonic Model,2010/2011,58,3 wk ahead,0.693201080825383
Historical Average,2010/2011,58,3 wk ahead,1.10012950473961e-05
Subtype Historical Average,2010/2011,58,3 wk ahead,0.30678791787957
Dynamic Harmonic Model,2011/2012,58,3 wk ahead,0.597634550821679
Historical Average,2011/2012,58,3 wk ahead,1.21824845901024e-05
Subtype Historical Average,2011/2012,58,3 wk ahead,0.40235326669373
Dynamic Harmonic Model,2012/2013,58,3 wk ahead,0.697398270987778
Historical Average,2012/2013,58,3 wk ahead,8.01713663136839e-06
Subtype Historical Average,2012/2013,58,3 wk ahead,0.30259371187559
Dynamic Harmonic Model,2013/2014,58,3 wk ahead,0.739648889696922
Historical Average,2013/2014,58,3 wk ahead,0.00130045220263173
Subtype Historical Average,2013/2014,58,3 wk ahead,0.259050658100447
Dynamic Harmonic Model,2014/2015,58,3 wk ahead,0.842686712805116
Historical Average,2014/2015,58,3 wk ahead,3.22482429062921e-05
Subtype Historical Average,2014/2015,58,3 wk ahead,0.157281038951978
Dynamic Harmonic Model,2015/2016,58,3 wk ahead,0.736930836888123
Historical Average,2015/2016,58,3 wk ahead,1.01868258995427e-05
Subtype Historical Average,2015/2016,58,3 wk ahead,0.263058976285978
Dynamic Harmonic Model,2016/2017,58,3 wk ahead,0.742029751484063
Historical Average,2016/2017,58,3 wk ahead,9.84618275931602e-06
Subtype Historical Average,2016/2017,58,3 wk ahead,0.257960402333178
Dynamic Harmonic Model,2017/2018,58,3 wk ahead,0.790521947196245
Historical Average,2017/2018,58,3 wk ahead,9.12732316820422e-06
Subtype Historical Average,2017/2018,58,3 wk ahead,0.209468925480587
Dynamic Harmonic Model,2010/2011,59,3 wk ahead,0.762762524447156
Historical Average,2010/2011,59,3 wk ahead,1.94653142439105e-05
Subtype Historical Average,2010/2011,59,3 wk ahead,0.2372180102386
Dynamic Harmonic Model,2011/2012,59,3 wk ahead,0.695379680693129
Historical Average,2011/2012,59,3 wk ahead,1.63978298213941e-05
Subtype Historical Average,2011/2012,59,3 wk ahead,0.30460392147705
Dynamic Harmonic Model,2012/2013,59,3 wk ahead,0.724654260481625
Historical Average,2012/2013,59,3 wk ahead,1.68116027572051e-05
Subtype Historical Average,2012/2013,59,3 wk ahead,0.275328927915618
Dynamic Harmonic Model,2013/2014,59,3 wk ahead,0.746039424072574
Historical Average,2013/2014,59,3 wk ahead,0.0358593527283969
Subtype Historical Average,2013/2014,59,3 wk ahead,0.218101223199029
Dynamic Harmonic Model,2014/2015,59,3 wk ahead,0.815653647658251
Historical Average,2014/2015,59,3 wk ahead,5.06976791311532e-05
Subtype Historical Average,2014/2015,59,3 wk ahead,0.184295654662618
Dynamic Harmonic Model,2015/2016,59,3 wk ahead,0.840491608567744
Historical Average,2015/2016,59,3 wk ahead,1.00786005642214e-05
Subtype Historical Average,2015/2016,59,3 wk ahead,0.159498312831692
Dynamic Harmonic Model,2016/2017,59,3 wk ahead,0.763199883030179
Historical Average,2016/2017,59,3 wk ahead,1.578717329822e-05
Subtype Historical Average,2016/2017,59,3 wk ahead,0.236784329796523
Dynamic Harmonic Model,2017/2018,59,3 wk ahead,0.935033474148672
Historical Average,2017/2018,59,3 wk ahead,1.76592229860257e-05
Subtype Historical Average,2017/2018,59,3 wk ahead,0.0649488666283424
Dynamic Harmonic Model,2010/2011,60,3 wk ahead,0.865755006815035
Historical Average,2010/2011,60,3 wk ahead,2.05518159552046e-05
Subtype Historical Average,2010/2011,60,3 wk ahead,0.13422444136901
Dynamic Harmonic Model,2011/2012,60,3 wk ahead,0.860120917716115
Historical Average,2011/2012,60,3 wk ahead,1.83056801977845e-05
Subtype Historical Average,2011/2012,60,3 wk ahead,0.139860776603687
Dynamic Harmonic Model,2012/2013,60,3 wk ahead,0.817902336109867
Historical Average,2012/2013,60,3 wk ahead,1.64044937848723e-05
Subtype Historical Average,2012/2013,60,3 wk ahead,0.182081259396348
Dynamic Harmonic Model,2013/2014,60,3 wk ahead,0.820081234482776
Historical Average,2013/2014,60,3 wk ahead,0.00047998252116909
Subtype Historical Average,2013/2014,60,3 wk ahead,0.179438782996055
Dynamic Harmonic Model,2014/2015,60,3 wk ahead,0.886515987951729
Historical Average,2014/2015,60,3 wk ahead,9.27596410358788e-05
Subtype Historical Average,2014/2015,60,3 wk ahead,0.113391252407235
Dynamic Harmonic Model,2015/2016,60,3 wk ahead,0.925875717348604
Historical Average,2015/2016,60,3 wk ahead,1.72652226012917e-05
Subtype Historical Average,2015/2016,60,3 wk ahead,0.0741070174287951
Dynamic Harmonic Model,2016/2017,60,3 wk ahead,0.805942047636757
Historical Average,2016/2017,60,3 wk ahead,1.96340390649006e-05
Subtype Historical Average,2016/2017,60,3 wk ahead,0.194038318324179
Dynamic Harmonic Model,2017/2018,60,3 wk ahead,0.999997487592045
Historical Average,2017/2018,60,3 wk ahead,3.81628614371403e-08
Subtype Historical Average,2017/2018,60,3 wk ahead,2.47424509407429e-06
Dynamic Harmonic Model,2010/2011,61,3 wk ahead,0.999998160641125
Historical Average,2010/2011,61,3 wk ahead,7.65639681459631e-09
Subtype Historical Average,2010/2011,61,3 wk ahead,1.83170247780681e-06
Dynamic Harmonic Model,2011/2012,61,3 wk ahead,0.999997831978241
Historical Average,2011/2012,61,3 wk ahead,5.01563910729269e-09
Subtype Historical Average,2011/2012,61,3 wk ahead,2.16300611957369e-06
Dynamic Harmonic Model,2012/2013,61,3 wk ahead,0.999997360784312
Historical Average,2012/2013,61,3 wk ahead,7.71254526628583e-09
Subtype Historical Average,2012/2013,61,3 wk ahead,2.63150314299226e-06
Dynamic Harmonic Model,2013/2014,61,3 wk ahead,0.999999144604404
Historical Average,2013/2014,61,3 wk ahead,1.73020700527416e-07
Subtype Historical Average,2013/2014,61,3 wk ahead,6.82374895627065e-07
Dynamic Harmonic Model,2014/2015,61,3 wk ahead,0.99999775948705
Historical Average,2014/2015,61,3 wk ahead,3.89208727376236e-08
Subtype Historical Average,2014/2015,61,3 wk ahead,2.2015920768835e-06
Dynamic Harmonic Model,2015/2016,61,3 wk ahead,0.999996449929886
Historical Average,2015/2016,61,3 wk ahead,1.51669298850973e-09
Subtype Historical Average,2015/2016,61,3 wk ahead,3.54855342115271e-06
Dynamic Harmonic Model,2016/2017,61,3 wk ahead,0.999990806730175
Historical Average,2016/2017,61,3 wk ahead,8.97288500627524e-10
Subtype Historical Average,2016/2017,61,3 wk ahead,9.19237253622662e-06
Dynamic Harmonic Model,2017/2018,61,3 wk ahead,0.999999679206302
Historical Average,2017/2018,61,3 wk ahead,1.11223443712602e-08
Subtype Historical Average,2017/2018,61,3 wk ahead,3.09671353850309e-07
Dynamic Harmonic Model,2010/2011,62,3 wk ahead,0.999999705045202
Historical Average,2010/2011,62,3 wk ahead,1.23078551567653e-08
Subtype Historical Average,2010/2011,62,3 wk ahead,2.82646942492653e-07
Dynamic Harmonic Model,2011/2012,62,3 wk ahead,0.999999759956902
Historical Average,2011/2012,62,3 wk ahead,9.72749750728416e-09
Subtype Historical Average,2011/2012,62,3 wk ahead,2.30315600532495e-07
Dynamic Harmonic Model,2012/2013,62,3 wk ahead,0.999999677427387
Historical Average,2012/2013,62,3 wk ahead,1.13413185735084e-08
Subtype Historical Average,2012/2013,62,3 wk ahead,3.1123129408653e-07
Dynamic Harmonic Model,2013/2014,62,3 wk ahead,0.999999816128706
Historical Average,2013/2014,62,3 wk ahead,7.28457313054681e-08
Subtype Historical Average,2013/2014,62,3 wk ahead,1.11025562794804e-07
Dynamic Harmonic Model,2014/2015,62,3 wk ahead,0.99999969628515
Historical Average,2014/2015,62,3 wk ahead,3.9656409039536e-08
Subtype Historical Average,2014/2015,62,3 wk ahead,2.64058441014467e-07
Dynamic Harmonic Model,2015/2016,62,3 wk ahead,0.999999674445385
Historical Average,2015/2016,62,3 wk ahead,9.53694969244379e-09
Subtype Historical Average,2015/2016,62,3 wk ahead,3.16017665427074e-07
Dynamic Harmonic Model,2016/2017,62,3 wk ahead,0.999999373548679
Historical Average,2016/2017,62,3 wk ahead,1.52595601131817e-08
Subtype Historical Average,2016/2017,62,3 wk ahead,6.11191760948162e-07
Dynamic Harmonic Model,2017/2018,62,3 wk ahead,0.999999666544593
Historical Average,2017/2018,62,3 wk ahead,1.39802520968318e-08
Subtype Historical Average,2017/2018,62,3 wk ahead,3.19475154545957e-07
Dynamic Harmonic Model,2010/2011,63,3 wk ahead,0.99999945343003
Historical Average,2010/2011,63,3 wk ahead,5.00508523742101e-09
Subtype Historical Average,2010/2011,63,3 wk ahead,5.41564885025221e-07
Dynamic Harmonic Model,2011/2012,63,3 wk ahead,0.999999566405645
Historical Average,2011/2012,63,3 wk ahead,4.7731661130112e-09
Subtype Historical Average,2011/2012,63,3 wk ahead,4.28821188532323e-07
Dynamic Harmonic Model,2012/2013,63,3 wk ahead,0.999999483634734
Historical Average,2012/2013,63,3 wk ahead,3.7855083726727e-09
Subtype Historical Average,2012/2013,63,3 wk ahead,5.12579757496828e-07
Dynamic Harmonic Model,2013/2014,63,3 wk ahead,0.999999732435242
Historical Average,2013/2014,63,3 wk ahead,8.60488741801756e-08
Subtype Historical Average,2013/2014,63,3 wk ahead,1.81515883560489e-07
Dynamic Harmonic Model,2014/2015,63,3 wk ahead,0.999999467808581
Historical Average,2014/2015,63,3 wk ahead,1.84592953402527e-08
Subtype Historical Average,2014/2015,63,3 wk ahead,5.13732123502133e-07
Dynamic Harmonic Model,2015/2016,63,3 wk ahead,0.999999562676483
Historical Average,2015/2016,63,3 wk ahead,4.11353954709865e-09
Subtype Historical Average,2015/2016,63,3 wk ahead,4.33209976994291e-07
Dynamic Harmonic Model,2016/2017,63,3 wk ahead,0.999999019163537
Historical Average,2016/2017,63,3 wk ahead,4.04931454803846e-09
Subtype Historical Average,2016/2017,63,3 wk ahead,9.76787148794074e-07
Dynamic Harmonic Model,2017/2018,63,3 wk ahead,0.999999314525317
Historical Average,2017/2018,63,3 wk ahead,4.03917513322775e-09
Subtype Historical Average,2017/2018,63,3 wk ahead,6.81435507868995e-07
Dynamic Harmonic Model,2010/2011,64,3 wk ahead,0.999998466544693
Historical Average,2010/2011,64,3 wk ahead,1.25673637154526e-11
Subtype Historical Average,2010/2011,64,3 wk ahead,1.53344273981001e-06
Dynamic Harmonic Model,2011/2012,64,3 wk ahead,0.999997947584225
Historical Average,2011/2012,64,3 wk ahead,3.30702811410044e-12
Subtype Historical Average,2011/2012,64,3 wk ahead,2.05241246815573e-06
Dynamic Harmonic Model,2012/2013,64,3 wk ahead,0.999998440042115
Historical Average,2012/2013,64,3 wk ahead,6.21721011771078e-12
Subtype Historical Average,2012/2013,64,3 wk ahead,1.55995166814815e-06
Dynamic Harmonic Model,2013/2014,64,3 wk ahead,0.999999731096276
Historical Average,2013/2014,64,3 wk ahead,7.45559439466523e-08
Subtype Historical Average,2013/2014,64,3 wk ahead,1.94347779549533e-07
Dynamic Harmonic Model,2014/2015,64,3 wk ahead,0.999998383078089
Historical Average,2014/2015,64,3 wk ahead,5.41486037522406e-11
Subtype Historical Average,2014/2015,64,3 wk ahead,1.61686776221249e-06
Dynamic Harmonic Model,2015/2016,64,3 wk ahead,0.999997091197223
Historical Average,2015/2016,64,3 wk ahead,1.09213936413462e-12
Subtype Historical Average,2015/2016,64,3 wk ahead,2.90880168490936e-06
Dynamic Harmonic Model,2016/2017,64,3 wk ahead,0.999998281017529
Historical Average,2016/2017,64,3 wk ahead,9.61991616283335e-12
Subtype Historical Average,2016/2017,64,3 wk ahead,1.71897285136866e-06
Dynamic Harmonic Model,2017/2018,64,3 wk ahead,0.999997968281454
Historical Average,2017/2018,64,3 wk ahead,3.24678009131081e-12
Subtype Historical Average,2017/2018,64,3 wk ahead,2.03171529950531e-06
Dynamic Harmonic Model,2010/2011,65,3 wk ahead,0.999999806875594
Historical Average,2010/2011,65,3 wk ahead,4.59764273339801e-08
Subtype Historical Average,2010/2011,65,3 wk ahead,1.47147978755411e-07
Dynamic Harmonic Model,2011/2012,65,3 wk ahead,0.999999844490458
Historical Average,2011/2012,65,3 wk ahead,3.35400721789447e-08
Subtype Historical Average,2011/2012,65,3 wk ahead,1.2196946975814e-07
Dynamic Harmonic Model,2012/2013,65,3 wk ahead,0.999999839145225
Historical Average,2012/2013,65,3 wk ahead,3.91152357354266e-08
Subtype Historical Average,2012/2013,65,3 wk ahead,1.21739539299626e-07
Dynamic Harmonic Model,2013/2014,65,3 wk ahead,0.999999828282534
Historical Average,2013/2014,65,3 wk ahead,7.99790406234299e-08
Subtype Historical Average,2013/2014,65,3 wk ahead,9.17384258188154e-08
Dynamic Harmonic Model,2014/2015,65,3 wk ahead,0.99999983783111
Historical Average,2014/2015,65,3 wk ahead,6.17211664757866e-08
Subtype Historical Average,2014/2015,65,3 wk ahead,1.00447723575838e-07
Dynamic Harmonic Model,2015/2016,65,3 wk ahead,0.999999759524895
Historical Average,2015/2016,65,3 wk ahead,4.8271155134524e-08
Subtype Historical Average,2015/2016,65,3 wk ahead,1.92203950086646e-07
Dynamic Harmonic Model,2016/2017,65,3 wk ahead,0.999999864880165
Historical Average,2016/2017,65,3 wk ahead,3.40150742429778e-08
Subtype Historical Average,2016/2017,65,3 wk ahead,1.01104760271583e-07
Dynamic Harmonic Model,2017/2018,65,3 wk ahead,0.999999819135963
Historical Average,2017/2018,65,3 wk ahead,4.22432882463079e-08
Subtype Historical Average,2017/2018,65,3 wk ahead,1.38620748856563e-07
Dynamic Harmonic Model,2010/2011,66,3 wk ahead,0.999999571374301
Historical Average,2010/2011,66,3 wk ahead,3.77863656204759e-08
Subtype Historical Average,2010/2011,66,3 wk ahead,3.90839333709326e-07
Dynamic Harmonic Model,2011/2012,66,3 wk ahead,0.999999520430825
Historical Average,2011/2012,66,3 wk ahead,4.01884309375306e-08
Subtype Historical Average,2011/2012,66,3 wk ahead,4.39380743711717e-07
Dynamic Harmonic Model,2012/2013,66,3 wk ahead,0.999999647159335
Historical Average,2012/2013,66,3 wk ahead,3.68201395135936e-08
Subtype Historical Average,2012/2013,66,3 wk ahead,3.1602052577815e-07
Dynamic Harmonic Model,2013/2014,66,3 wk ahead,0.99999946844672
Historical Average,2013/2014,66,3 wk ahead,9.1461543138469e-08
Subtype Historical Average,2013/2014,66,3 wk ahead,4.40091736462924e-07
Dynamic Harmonic Model,2014/2015,66,3 wk ahead,0.999999687298856
Historical Average,2014/2015,66,3 wk ahead,8.52328906974908e-08
Subtype Historical Average,2014/2015,66,3 wk ahead,2.27468252947336e-07
Dynamic Harmonic Model,2015/2016,66,3 wk ahead,0.999999352743432
Historical Average,2015/2016,66,3 wk ahead,4.19422119485557e-08
Subtype Historical Average,2015/2016,66,3 wk ahead,6.05314355720403e-07
Dynamic Harmonic Model,2016/2017,66,3 wk ahead,0.999999692901598
Historical Average,2016/2017,66,3 wk ahead,2.98572336360408e-08
Subtype Historical Average,2016/2017,66,3 wk ahead,2.77241168110033e-07
Dynamic Harmonic Model,2017/2018,66,3 wk ahead,0.999999478032142
Historical Average,2017/2018,66,3 wk ahead,3.83913095760335e-08
Subtype Historical Average,2017/2018,66,3 wk ahead,4.83576548278916e-07
Dynamic Harmonic Model,2010/2011,67,3 wk ahead,0.999999890969846
Historical Average,2010/2011,67,3 wk ahead,2.49200317908331e-08
Subtype Historical Average,2010/2011,67,3 wk ahead,8.41101220925326e-08
Dynamic Harmonic Model,2011/2012,67,3 wk ahead,0.999999883234615
Historical Average,2011/2012,67,3 wk ahead,2.67757880968442e-08
