component_model_id,season,Model Week,location,target,weight
Dynamic Harmonic Model,2014/2015,44,Delaware,2 wk ahead,0.999999477109087
Historical Average,2014/2015,44,Delaware,2 wk ahead,5.2283621478659e-07
Subtype Historical Average,2014/2015,44,Delaware,2 wk ahead,5.4698136146465e-11
Dynamic Harmonic Model,2015/2016,44,Delaware,2 wk ahead,0.999999046305427
Historical Average,2015/2016,44,Delaware,2 wk ahead,9.50423554949204e-10
Subtype Historical Average,2015/2016,44,Delaware,2 wk ahead,9.52744149882633e-07
Dynamic Harmonic Model,2016/2017,44,Delaware,2 wk ahead,0.999999781288225
Historical Average,2016/2017,44,Delaware,2 wk ahead,3.54694478411145e-08
Subtype Historical Average,2016/2017,44,Delaware,2 wk ahead,1.83242327690844e-07
Dynamic Harmonic Model,2017/2018,44,Delaware,2 wk ahead,0.999999772427661
Historical Average,2017/2018,44,Delaware,2 wk ahead,2.19397342293238e-08
Subtype Historical Average,2017/2018,44,Delaware,2 wk ahead,2.05632604363652e-07
Dynamic Harmonic Model,2014/2015,45,Delaware,2 wk ahead,0.999999948697753
Historical Average,2014/2015,45,Delaware,2 wk ahead,2.88043414793864e-08
Subtype Historical Average,2014/2015,45,Delaware,2 wk ahead,2.24979058763235e-08
Dynamic Harmonic Model,2015/2016,45,Delaware,2 wk ahead,0.999999975042762
Historical Average,2015/2016,45,Delaware,2 wk ahead,9.72796858680969e-09
Subtype Historical Average,2015/2016,45,Delaware,2 wk ahead,1.52292694876582e-08
Dynamic Harmonic Model,2016/2017,45,Delaware,2 wk ahead,0.999999958133175
Historical Average,2016/2017,45,Delaware,2 wk ahead,1.71995596561595e-08
Subtype Historical Average,2016/2017,45,Delaware,2 wk ahead,2.46672650924772e-08
Dynamic Harmonic Model,2017/2018,45,Delaware,2 wk ahead,0.999999966767576
Historical Average,2017/2018,45,Delaware,2 wk ahead,1.33004019048846e-08
Subtype Historical Average,2017/2018,45,Delaware,2 wk ahead,1.99320218260403e-08
Dynamic Harmonic Model,2014/2015,46,Delaware,2 wk ahead,0.999999922279215
Historical Average,2014/2015,46,Delaware,2 wk ahead,7.43042944466599e-08
Subtype Historical Average,2014/2015,46,Delaware,2 wk ahead,3.41649094463596e-09
Dynamic Harmonic Model,2015/2016,46,Delaware,2 wk ahead,0.999999951494204
Historical Average,2015/2016,46,Delaware,2 wk ahead,8.58534936771232e-09
Subtype Historical Average,2015/2016,46,Delaware,2 wk ahead,3.99204461837942e-08
Dynamic Harmonic Model,2016/2017,46,Delaware,2 wk ahead,0.999999921212414
Historical Average,2016/2017,46,Delaware,2 wk ahead,4.31176759918286e-08
Subtype Historical Average,2016/2017,46,Delaware,2 wk ahead,3.56699101798443e-08
Dynamic Harmonic Model,2017/2018,46,Delaware,2 wk ahead,0.999999933135767
Historical Average,2017/2018,46,Delaware,2 wk ahead,2.70559513439523e-08
Subtype Historical Average,2017/2018,46,Delaware,2 wk ahead,3.98082819154737e-08
Dynamic Harmonic Model,2014/2015,47,Delaware,2 wk ahead,0.999999961482885
Historical Average,2014/2015,47,Delaware,2 wk ahead,2.57771189372257e-08
Subtype Historical Average,2014/2015,47,Delaware,2 wk ahead,1.27399957105018e-08
Dynamic Harmonic Model,2015/2016,47,Delaware,2 wk ahead,0.999999980884924
Historical Average,2015/2016,47,Delaware,2 wk ahead,8.09708940656675e-09
Subtype Historical Average,2015/2016,47,Delaware,2 wk ahead,1.10179868018927e-08
Dynamic Harmonic Model,2016/2017,47,Delaware,2 wk ahead,0.999999969363572
Historical Average,2016/2017,47,Delaware,2 wk ahead,1.77500745149153e-08
Subtype Historical Average,2016/2017,47,Delaware,2 wk ahead,1.28863532468755e-08
Dynamic Harmonic Model,2017/2018,47,Delaware,2 wk ahead,0.999999980537323
Historical Average,2017/2018,47,Delaware,2 wk ahead,1.04654622507724e-08
Subtype Historical Average,2017/2018,47,Delaware,2 wk ahead,8.99721492353893e-09
Dynamic Harmonic Model,2014/2015,48,Delaware,2 wk ahead,0.999999945494605
Historical Average,2014/2015,48,Delaware,2 wk ahead,4.01332319429192e-08
Subtype Historical Average,2014/2015,48,Delaware,2 wk ahead,1.43721626205754e-08
Dynamic Harmonic Model,2015/2016,48,Delaware,2 wk ahead,0.999999970295061
Historical Average,2015/2016,48,Delaware,2 wk ahead,1.50896977666673e-08
Subtype Historical Average,2015/2016,48,Delaware,2 wk ahead,1.46152415147843e-08
Dynamic Harmonic Model,2016/2017,48,Delaware,2 wk ahead,0.999999969264935
Historical Average,2016/2017,48,Delaware,2 wk ahead,2.12614956061976e-08
Subtype Historical Average,2016/2017,48,Delaware,2 wk ahead,9.47356902328838e-09
Dynamic Harmonic Model,2017/2018,48,Delaware,2 wk ahead,0.999999972340414
Historical Average,2017/2018,48,Delaware,2 wk ahead,1.79199168049893e-08
Subtype Historical Average,2017/2018,48,Delaware,2 wk ahead,9.73966949405222e-09
Dynamic Harmonic Model,2014/2015,49,Delaware,2 wk ahead,0.999999975999862
Historical Average,2014/2015,49,Delaware,2 wk ahead,1.66287746623283e-08
Subtype Historical Average,2014/2015,49,Delaware,2 wk ahead,7.37136318285499e-09
Dynamic Harmonic Model,2015/2016,49,Delaware,2 wk ahead,0.99999996733812
Historical Average,2015/2016,49,Delaware,2 wk ahead,1.74066326992297e-08
Subtype Historical Average,2015/2016,49,Delaware,2 wk ahead,1.52552472911388e-08
Dynamic Harmonic Model,2016/2017,49,Delaware,2 wk ahead,0.999999985046235
Historical Average,2016/2017,49,Delaware,2 wk ahead,1.02257503643115e-08
Subtype Historical Average,2016/2017,49,Delaware,2 wk ahead,4.72801503239867e-09
Dynamic Harmonic Model,2017/2018,49,Delaware,2 wk ahead,0.999999991550947
Historical Average,2017/2018,49,Delaware,2 wk ahead,5.1260786700855e-09
Subtype Historical Average,2017/2018,49,Delaware,2 wk ahead,3.3229743596308e-09
Dynamic Harmonic Model,2014/2015,50,Delaware,2 wk ahead,0.999999987253643
Historical Average,2014/2015,50,Delaware,2 wk ahead,6.91249533648063e-09
Subtype Historical Average,2014/2015,50,Delaware,2 wk ahead,5.83386203680996e-09
Dynamic Harmonic Model,2015/2016,50,Delaware,2 wk ahead,0.999999955636416
Historical Average,2015/2016,50,Delaware,2 wk ahead,8.96447469640077e-09
Subtype Historical Average,2015/2016,50,Delaware,2 wk ahead,3.53991092822898e-08
Dynamic Harmonic Model,2016/2017,50,Delaware,2 wk ahead,0.999999964813822
Historical Average,2016/2017,50,Delaware,2 wk ahead,1.07050003208425e-08
Subtype Historical Average,2016/2017,50,Delaware,2 wk ahead,2.44811771958931e-08
Dynamic Harmonic Model,2017/2018,50,Delaware,2 wk ahead,0.999999977852407
Historical Average,2017/2018,50,Delaware,2 wk ahead,6.48927850581388e-09
Subtype Historical Average,2017/2018,50,Delaware,2 wk ahead,1.56583147500841e-08
Dynamic Harmonic Model,2014/2015,51,Delaware,2 wk ahead,0.999999984066372
Historical Average,2014/2015,51,Delaware,2 wk ahead,6.90369537393007e-09
Subtype Historical Average,2014/2015,51,Delaware,2 wk ahead,9.02993277020969e-09
Dynamic Harmonic Model,2015/2016,51,Delaware,2 wk ahead,0.99999996516543
Historical Average,2015/2016,51,Delaware,2 wk ahead,3.47825315774597e-08
Subtype Historical Average,2015/2016,51,Delaware,2 wk ahead,5.20383346217678e-11
Dynamic Harmonic Model,2016/2017,51,Delaware,2 wk ahead,0.999999959713704
Historical Average,2016/2017,51,Delaware,2 wk ahead,4.02505631165748e-08
Subtype Historical Average,2016/2017,51,Delaware,2 wk ahead,3.5732805732679e-11
Dynamic Harmonic Model,2017/2018,51,Delaware,2 wk ahead,0.999999981501131
Historical Average,2017/2018,51,Delaware,2 wk ahead,1.8472906945814e-08
Subtype Historical Average,2017/2018,51,Delaware,2 wk ahead,2.59620595627446e-11
Dynamic Harmonic Model,2014/2015,52,Delaware,2 wk ahead,0.999999996908072
Historical Average,2014/2015,52,Delaware,2 wk ahead,2.27588037070352e-09
Subtype Historical Average,2014/2015,52,Delaware,2 wk ahead,8.16048123368281e-10
Dynamic Harmonic Model,2015/2016,52,Delaware,2 wk ahead,0.999999987710346
Historical Average,2015/2016,52,Delaware,2 wk ahead,1.22724692360517e-08
Subtype Historical Average,2015/2016,52,Delaware,2 wk ahead,1.71847216279713e-11
Dynamic Harmonic Model,2016/2017,52,Delaware,2 wk ahead,0.999999981490295
Historical Average,2016/2017,52,Delaware,2 wk ahead,1.84988613971176e-08
Subtype Historical Average,2016/2017,52,Delaware,2 wk ahead,1.0843581744896e-11
Dynamic Harmonic Model,2017/2018,52,Delaware,2 wk ahead,0.999999990549382
Historical Average,2017/2018,52,Delaware,2 wk ahead,9.44472546441762e-09
Subtype Historical Average,2017/2018,52,Delaware,2 wk ahead,5.89271548033349e-12
Dynamic Harmonic Model,2014/2015,53,Delaware,2 wk ahead,0.999999995245817
Historical Average,2014/2015,53,Delaware,2 wk ahead,1.3458556955887e-09
Subtype Historical Average,2014/2015,53,Delaware,2 wk ahead,3.40832697462784e-09
Dynamic Harmonic Model,2015/2016,53,Delaware,2 wk ahead,0.999999996868687
Historical Average,2015/2016,53,Delaware,2 wk ahead,8.14985033949751e-10
Subtype Historical Average,2015/2016,53,Delaware,2 wk ahead,2.31632810967296e-09
Dynamic Harmonic Model,2016/2017,53,Delaware,2 wk ahead,0.999999994536312
Historical Average,2016/2017,53,Delaware,2 wk ahead,1.35836464559681e-09
Subtype Historical Average,2016/2017,53,Delaware,2 wk ahead,4.10532337250389e-09
Dynamic Harmonic Model,2017/2018,53,Delaware,2 wk ahead,0.999999996669875
Historical Average,2017/2018,53,Delaware,2 wk ahead,1.11235070542579e-09
Subtype Historical Average,2017/2018,53,Delaware,2 wk ahead,2.21777399962348e-09
Dynamic Harmonic Model,2014/2015,54,Delaware,2 wk ahead,0.99999972635328
Historical Average,2014/2015,54,Delaware,2 wk ahead,2.17879461297637e-08
Subtype Historical Average,2014/2015,54,Delaware,2 wk ahead,2.51858773941868e-07
Dynamic Harmonic Model,2015/2016,54,Delaware,2 wk ahead,0.650130757922412
Historical Average,2015/2016,54,Delaware,2 wk ahead,0.349838117885681
Subtype Historical Average,2015/2016,54,Delaware,2 wk ahead,3.1124191907391e-05
Dynamic Harmonic Model,2016/2017,54,Delaware,2 wk ahead,0.702059825502613
Historical Average,2016/2017,54,Delaware,2 wk ahead,0.297923256290474
Subtype Historical Average,2016/2017,54,Delaware,2 wk ahead,1.69182069135507e-05
Dynamic Harmonic Model,2017/2018,54,Delaware,2 wk ahead,0.999999937944178
Historical Average,2017/2018,54,Delaware,2 wk ahead,6.07850615315293e-08
Subtype Historical Average,2017/2018,54,Delaware,2 wk ahead,1.27076072104003e-09
Dynamic Harmonic Model,2014/2015,55,Delaware,2 wk ahead,0.8364780191348
Historical Average,2014/2015,55,Delaware,2 wk ahead,0.163520689650668
Subtype Historical Average,2014/2015,55,Delaware,2 wk ahead,1.29121453246586e-06
Dynamic Harmonic Model,2015/2016,55,Delaware,2 wk ahead,0.220592893744412
Historical Average,2015/2016,55,Delaware,2 wk ahead,0.779405014853996
Subtype Historical Average,2015/2016,55,Delaware,2 wk ahead,2.09140159161689e-06
Dynamic Harmonic Model,2016/2017,55,Delaware,2 wk ahead,0.367900599996195
Historical Average,2016/2017,55,Delaware,2 wk ahead,0.632098470964491
Subtype Historical Average,2016/2017,55,Delaware,2 wk ahead,9.29039313551566e-07
Dynamic Harmonic Model,2017/2018,55,Delaware,2 wk ahead,0.911770613239282
Historical Average,2017/2018,55,Delaware,2 wk ahead,0.0882285377274865
Subtype Historical Average,2017/2018,55,Delaware,2 wk ahead,8.49033231969924e-07
Dynamic Harmonic Model,2014/2015,56,Delaware,2 wk ahead,0.999999998449441
Historical Average,2014/2015,56,Delaware,2 wk ahead,9.14937071216998e-10
Subtype Historical Average,2014/2015,56,Delaware,2 wk ahead,6.35622388907976e-10
Dynamic Harmonic Model,2015/2016,56,Delaware,2 wk ahead,0.865663602858484
Historical Average,2015/2016,56,Delaware,2 wk ahead,6.78000570177336e-07
Subtype Historical Average,2015/2016,56,Delaware,2 wk ahead,0.134335719140946
Dynamic Harmonic Model,2016/2017,56,Delaware,2 wk ahead,0.892038671761762
Historical Average,2016/2017,56,Delaware,2 wk ahead,7.27233487044736e-07
Subtype Historical Average,2016/2017,56,Delaware,2 wk ahead,0.107960601004751
Dynamic Harmonic Model,2017/2018,56,Delaware,2 wk ahead,0.854188265632928
Historical Average,2017/2018,56,Delaware,2 wk ahead,5.43913423548557e-07
Subtype Historical Average,2017/2018,56,Delaware,2 wk ahead,0.145811190453648
Dynamic Harmonic Model,2014/2015,57,Delaware,2 wk ahead,0.999999985380302
Historical Average,2014/2015,57,Delaware,2 wk ahead,8.79705627036655e-09
Subtype Historical Average,2014/2015,57,Delaware,2 wk ahead,5.82264217867358e-09
Dynamic Harmonic Model,2015/2016,57,Delaware,2 wk ahead,0.999999484847322
Historical Average,2015/2016,57,Delaware,2 wk ahead,5.31388230419245e-11
Subtype Historical Average,2015/2016,57,Delaware,2 wk ahead,5.15099538735553e-07
Dynamic Harmonic Model,2016/2017,57,Delaware,2 wk ahead,0.99999994258559
Historical Average,2016/2017,57,Delaware,2 wk ahead,1.80110193308169e-10
Subtype Historical Average,2016/2017,57,Delaware,2 wk ahead,5.72342995270582e-08
Dynamic Harmonic Model,2017/2018,57,Delaware,2 wk ahead,0.999999839308951
Historical Average,2017/2018,57,Delaware,2 wk ahead,4.26965041865602e-10
Subtype Historical Average,2017/2018,57,Delaware,2 wk ahead,1.6026408441877e-07
Dynamic Harmonic Model,2014/2015,58,Delaware,2 wk ahead,0.999999884644742
Historical Average,2014/2015,58,Delaware,2 wk ahead,6.79676272719267e-08
Subtype Historical Average,2014/2015,58,Delaware,2 wk ahead,4.73876307987892e-08
Dynamic Harmonic Model,2015/2016,58,Delaware,2 wk ahead,0.999999944357508
Historical Average,2015/2016,58,Delaware,2 wk ahead,9.34564325664649e-09
Subtype Historical Average,2015/2016,58,Delaware,2 wk ahead,4.62968485369276e-08
Dynamic Harmonic Model,2016/2017,58,Delaware,2 wk ahead,0.999999979427455
Historical Average,2016/2017,58,Delaware,2 wk ahead,8.64559499524485e-09
Subtype Historical Average,2016/2017,58,Delaware,2 wk ahead,1.19269497363817e-08
Dynamic Harmonic Model,2017/2018,58,Delaware,2 wk ahead,0.99999998851195
Historical Average,2017/2018,58,Delaware,2 wk ahead,7.80895877052549e-09
Subtype Historical Average,2017/2018,58,Delaware,2 wk ahead,3.6790916784451e-09
Dynamic Harmonic Model,2014/2015,59,Delaware,2 wk ahead,1.66052738573316e-71
Historical Average,2014/2015,59,Delaware,2 wk ahead,0.999875031146649
Subtype Historical Average,2014/2015,59,Delaware,2 wk ahead,0.000124968853351487
Dynamic Harmonic Model,2015/2016,59,Delaware,2 wk ahead,0.999995767220899
Historical Average,2015/2016,59,Delaware,2 wk ahead,1.54118880386447e-17
Subtype Historical Average,2015/2016,59,Delaware,2 wk ahead,4.23277910106254e-06
Dynamic Harmonic Model,2016/2017,59,Delaware,2 wk ahead,4.3519674913499e-27
Historical Average,2016/2017,59,Delaware,2 wk ahead,2.21644831229611e-06
Subtype Historical Average,2016/2017,59,Delaware,2 wk ahead,0.999997783551688
Dynamic Harmonic Model,2017/2018,59,Delaware,2 wk ahead,4.39179994366311e-43
Historical Average,2017/2018,59,Delaware,2 wk ahead,0.000104359719771872
Subtype Historical Average,2017/2018,59,Delaware,2 wk ahead,0.999895640280228
Dynamic Harmonic Model,2014/2015,60,Delaware,2 wk ahead,1.6433095782035e-11
Historical Average,2014/2015,60,Delaware,2 wk ahead,0.999991263340755
Subtype Historical Average,2014/2015,60,Delaware,2 wk ahead,8.73664281233146e-06
Dynamic Harmonic Model,2015/2016,60,Delaware,2 wk ahead,0.999999802699773
Historical Average,2015/2016,60,Delaware,2 wk ahead,5.02556996857531e-08
Subtype Historical Average,2015/2016,60,Delaware,2 wk ahead,1.47044527785237e-07
Dynamic Harmonic Model,2016/2017,60,Delaware,2 wk ahead,9.34258320670924e-18
Historical Average,2016/2017,60,Delaware,2 wk ahead,2.21324904549963e-06
Subtype Historical Average,2016/2017,60,Delaware,2 wk ahead,0.999997786750955
Dynamic Harmonic Model,2017/2018,60,Delaware,2 wk ahead,0.00240116961120311
Historical Average,2017/2018,60,Delaware,2 wk ahead,1.16476020017701e-25
Subtype Historical Average,2017/2018,60,Delaware,2 wk ahead,0.997598830388797
Dynamic Harmonic Model,2014/2015,61,Delaware,2 wk ahead,1.42589266060361e-09
Historical Average,2014/2015,61,Delaware,2 wk ahead,4.94565419144668e-06
Subtype Historical Average,2014/2015,61,Delaware,2 wk ahead,0.999995052919916
Dynamic Harmonic Model,2015/2016,61,Delaware,2 wk ahead,0.999568765405374
Historical Average,2015/2016,61,Delaware,2 wk ahead,5.34074168525414e-59
Subtype Historical Average,2015/2016,61,Delaware,2 wk ahead,0.000431234594626087
Dynamic Harmonic Model,2016/2017,61,Delaware,2 wk ahead,4.12841320960363e-08
Historical Average,2016/2017,61,Delaware,2 wk ahead,1.93691436928024e-07
Subtype Historical Average,2016/2017,61,Delaware,2 wk ahead,0.999999765024431
Dynamic Harmonic Model,2017/2018,61,Delaware,2 wk ahead,0.449745802854242
Historical Average,2017/2018,61,Delaware,2 wk ahead,3.9582480120468e-07
Subtype Historical Average,2017/2018,61,Delaware,2 wk ahead,0.550253801320957
Dynamic Harmonic Model,2014/2015,62,Delaware,2 wk ahead,0.123464668675194
Historical Average,2014/2015,62,Delaware,2 wk ahead,6.94817064981352e-09
Subtype Historical Average,2014/2015,62,Delaware,2 wk ahead,0.876535324376636
Dynamic Harmonic Model,2015/2016,62,Delaware,2 wk ahead,0.942185651068584
Historical Average,2015/2016,62,Delaware,2 wk ahead,1.06334737244579e-18
Subtype Historical Average,2015/2016,62,Delaware,2 wk ahead,0.0578143489314159
Dynamic Harmonic Model,2016/2017,62,Delaware,2 wk ahead,4.89930072905468e-07
Historical Average,2016/2017,62,Delaware,2 wk ahead,1.86780504634541e-08
Subtype Historical Average,2016/2017,62,Delaware,2 wk ahead,0.999999491391877
Dynamic Harmonic Model,2017/2018,62,Delaware,2 wk ahead,0.999997594011839
Historical Average,2017/2018,62,Delaware,2 wk ahead,7.91683081239218e-17
Subtype Historical Average,2017/2018,62,Delaware,2 wk ahead,2.40598816112972e-06
Dynamic Harmonic Model,2014/2015,63,Delaware,2 wk ahead,0.99999852068599
Historical Average,2014/2015,63,Delaware,2 wk ahead,1.3154687294461e-06
Subtype Historical Average,2014/2015,63,Delaware,2 wk ahead,1.6384528018161e-07
Dynamic Harmonic Model,2015/2016,63,Delaware,2 wk ahead,0.999999066964039
Historical Average,2015/2016,63,Delaware,2 wk ahead,4.53348059291762e-12
Subtype Historical Average,2015/2016,63,Delaware,2 wk ahead,9.33031427862658e-07
Dynamic Harmonic Model,2016/2017,63,Delaware,2 wk ahead,0.999997747621374
Historical Average,2016/2017,63,Delaware,2 wk ahead,1.33673957582542e-13
Subtype Historical Average,2016/2017,63,Delaware,2 wk ahead,2.2523784923079e-06
Dynamic Harmonic Model,2017/2018,63,Delaware,2 wk ahead,0.99999972788079
Historical Average,2017/2018,63,Delaware,2 wk ahead,5.08617874335968e-10
Subtype Historical Average,2017/2018,63,Delaware,2 wk ahead,2.71610591881292e-07
Dynamic Harmonic Model,2014/2015,64,Delaware,2 wk ahead,0.999999574224223
Historical Average,2014/2015,64,Delaware,2 wk ahead,4.25762656108716e-07
Subtype Historical Average,2014/2015,64,Delaware,2 wk ahead,1.31213122090327e-11
Dynamic Harmonic Model,2015/2016,64,Delaware,2 wk ahead,0.999999393576329
Historical Average,2015/2016,64,Delaware,2 wk ahead,6.38155882674549e-09
Subtype Historical Average,2015/2016,64,Delaware,2 wk ahead,6.00042111739092e-07
Dynamic Harmonic Model,2016/2017,64,Delaware,2 wk ahead,0.999999745457823
Historical Average,2016/2017,64,Delaware,2 wk ahead,1.2271919629727e-07
Subtype Historical Average,2016/2017,64,Delaware,2 wk ahead,1.31822980852519e-07
Dynamic Harmonic Model,2017/2018,64,Delaware,2 wk ahead,0.999999798351934
Historical Average,2017/2018,64,Delaware,2 wk ahead,1.75316140268205e-08
Subtype Historical Average,2017/2018,64,Delaware,2 wk ahead,1.84116451667876e-07
Dynamic Harmonic Model,2014/2015,65,Delaware,2 wk ahead,0.999999665747674
Historical Average,2014/2015,65,Delaware,2 wk ahead,3.34123563101388e-07
Subtype Historical Average,2014/2015,65,Delaware,2 wk ahead,1.28762696413001e-10
Dynamic Harmonic Model,2015/2016,65,Delaware,2 wk ahead,0.999999661684628
Historical Average,2015/2016,65,Delaware,2 wk ahead,7.71371938494216e-09
Subtype Historical Average,2015/2016,65,Delaware,2 wk ahead,3.30601652472395e-07
Dynamic Harmonic Model,2016/2017,65,Delaware,2 wk ahead,0.999999796734145
Historical Average,2016/2017,65,Delaware,2 wk ahead,7.0972793104301e-08
Subtype Historical Average,2016/2017,65,Delaware,2 wk ahead,1.32293061654115e-07
Dynamic Harmonic Model,2017/2018,65,Delaware,2 wk ahead,0.999999870354065
Historical Average,2017/2018,65,Delaware,2 wk ahead,2.6151626401278e-08
Subtype Historical Average,2017/2018,65,Delaware,2 wk ahead,1.03494308456272e-07
Dynamic Harmonic Model,2014/2015,66,Delaware,2 wk ahead,0.999996905743726
Historical Average,2014/2015,66,Delaware,2 wk ahead,1.64447330354682e-07
Subtype Historical Average,2014/2015,66,Delaware,2 wk ahead,2.92980894362554e-06
Dynamic Harmonic Model,2015/2016,66,Delaware,2 wk ahead,0.999998574586334
Historical Average,2015/2016,66,Delaware,2 wk ahead,1.24056258438157e-06
Subtype Historical Average,2015/2016,66,Delaware,2 wk ahead,1.84851081844404e-07
Dynamic Harmonic Model,2016/2017,66,Delaware,2 wk ahead,0.999998576386812
Historical Average,2016/2017,66,Delaware,2 wk ahead,1.09327973729219e-06
Subtype Historical Average,2016/2017,66,Delaware,2 wk ahead,3.30333451095075e-07
Dynamic Harmonic Model,2017/2018,66,Delaware,2 wk ahead,0.999998564956345
Historical Average,2017/2018,66,Delaware,2 wk ahead,1.12728267781115e-06
Subtype Historical Average,2017/2018,66,Delaware,2 wk ahead,3.07760976890233e-07
Dynamic Harmonic Model,2014/2015,67,Delaware,2 wk ahead,0.999999993085014
Historical Average,2014/2015,67,Delaware,2 wk ahead,6.16280608918083e-09
Subtype Historical Average,2014/2015,67,Delaware,2 wk ahead,7.52180438013773e-10
Dynamic Harmonic Model,2015/2016,67,Delaware,2 wk ahead,0.999999982885641
Historical Average,2015/2016,67,Delaware,2 wk ahead,1.6164196185382e-08
Subtype Historical Average,2015/2016,67,Delaware,2 wk ahead,9.50162868380596e-10
Dynamic Harmonic Model,2016/2017,67,Delaware,2 wk ahead,0.999999987361699
Historical Average,2016/2017,67,Delaware,2 wk ahead,1.06553988988104e-08
Subtype Historical Average,2016/2017,67,Delaware,2 wk ahead,1.98290159360341e-09
Dynamic Harmonic Model,2017/2018,67,Delaware,2 wk ahead,0.999999993421976
Historical Average,2017/2018,67,Delaware,2 wk ahead,5.10265551647507e-09
Subtype Historical Average,2017/2018,67,Delaware,2 wk ahead,1.47536887418148e-09
Dynamic Harmonic Model,2014/2015,68,Delaware,2 wk ahead,0.999999896601424
Historical Average,2014/2015,68,Delaware,2 wk ahead,7.37810765549626e-08
Subtype Historical Average,2014/2015,68,Delaware,2 wk ahead,2.96174996862494e-08
Dynamic Harmonic Model,2015/2016,68,Delaware,2 wk ahead,0.999999935503376
Historical Average,2015/2016,68,Delaware,2 wk ahead,6.35740783631068e-08
Subtype Historical Average,2015/2016,68,Delaware,2 wk ahead,9.22545764703208e-10
Dynamic Harmonic Model,2016/2017,68,Delaware,2 wk ahead,0.99999995674552
Historical Average,2016/2017,68,Delaware,2 wk ahead,3.82830912440311e-08
Subtype Historical Average,2016/2017,68,Delaware,2 wk ahead,4.97138848324929e-09
Dynamic Harmonic Model,2017/2018,68,Delaware,2 wk ahead,0.999999954446448
Historical Average,2017/2018,68,Delaware,2 wk ahead,3.71321000439098e-08
Subtype Historical Average,2017/2018,68,Delaware,2 wk ahead,8.42145201955797e-09
Dynamic Harmonic Model,2014/2015,69,Delaware,2 wk ahead,0.999999902791084
Historical Average,2014/2015,69,Delaware,2 wk ahead,7.32969602694248e-09
Subtype Historical Average,2014/2015,69,Delaware,2 wk ahead,8.98792196511361e-08
Dynamic Harmonic Model,2015/2016,69,Delaware,2 wk ahead,0.99999996388281
Historical Average,2015/2016,69,Delaware,2 wk ahead,2.31196379102844e-08
Subtype Historical Average,2015/2016,69,Delaware,2 wk ahead,1.29975523148257e-08
Dynamic Harmonic Model,2016/2017,69,Delaware,2 wk ahead,0.999999972793221
Historical Average,2016/2017,69,Delaware,2 wk ahead,1.22977951658699e-08
Subtype Historical Average,2016/2017,69,Delaware,2 wk ahead,1.49089836017348e-08
Dynamic Harmonic Model,2017/2018,69,Delaware,2 wk ahead,0.999999954351729
Historical Average,2017/2018,69,Delaware,2 wk ahead,2.65471687223216e-08
Subtype Historical Average,2017/2018,69,Delaware,2 wk ahead,1.91011023715782e-08
Dynamic Harmonic Model,2014/2015,70,Delaware,2 wk ahead,0.999999997000158
Historical Average,2014/2015,70,Delaware,2 wk ahead,9.00071112071497e-10
Subtype Historical Average,2014/2015,70,Delaware,2 wk ahead,2.09977114855442e-09
Dynamic Harmonic Model,2015/2016,70,Delaware,2 wk ahead,0.999999997599627
Historical Average,2015/2016,70,Delaware,2 wk ahead,5.15012739949959e-10
Subtype Historical Average,2015/2016,70,Delaware,2 wk ahead,1.88536042387437e-09
Dynamic Harmonic Model,2016/2017,70,Delaware,2 wk ahead,0.999999997886506
Historical Average,2016/2017,70,Delaware,2 wk ahead,3.26224602295905e-10
Subtype Historical Average,2016/2017,70,Delaware,2 wk ahead,1.78726933749128e-09
Dynamic Harmonic Model,2017/2018,70,Delaware,2 wk ahead,0.99999999979678
Historical Average,2017/2018,70,Delaware,2 wk ahead,8.99960329355065e-11
Subtype Historical Average,2017/2018,70,Delaware,2 wk ahead,1.1322429500425e-10
Dynamic Harmonic Model,2014/2015,71,Delaware,2 wk ahead,0.999999999936527
Historical Average,2014/2015,71,Delaware,2 wk ahead,3.17365142023874e-11
Subtype Historical Average,2014/2015,71,Delaware,2 wk ahead,3.17365142023874e-11
Dynamic Harmonic Model,2015/2016,71,Delaware,2 wk ahead,0.999999999938436
Historical Average,2015/2016,71,Delaware,2 wk ahead,3.07817843688677e-11
Subtype Historical Average,2015/2016,71,Delaware,2 wk ahead,3.07817843688677e-11
Dynamic Harmonic Model,2016/2017,71,Delaware,2 wk ahead,0.99999999995891
Historical Average,2016/2017,71,Delaware,2 wk ahead,2.05450825774892e-11
Subtype Historical Average,2016/2017,71,Delaware,2 wk ahead,2.05450825774892e-11
Dynamic Harmonic Model,2017/2018,71,Delaware,2 wk ahead,0.999999999938119
Historical Average,2017/2018,71,Delaware,2 wk ahead,3.09407075856575e-11
Subtype Historical Average,2017/2018,71,Delaware,2 wk ahead,3.09407075856575e-11
Dynamic Harmonic Model,2014/2015,72,Delaware,2 wk ahead,0.999999987177127
Historical Average,2014/2015,72,Delaware,2 wk ahead,1.11884110067957e-08
Subtype Historical Average,2014/2015,72,Delaware,2 wk ahead,1.63446238465494e-09
Dynamic Harmonic Model,2015/2016,72,Delaware,2 wk ahead,0.999999967760253
Historical Average,2015/2016,72,Delaware,2 wk ahead,3.07763798530245e-08
Subtype Historical Average,2015/2016,72,Delaware,2 wk ahead,1.4633676432013e-09
Dynamic Harmonic Model,2016/2017,72,Delaware,2 wk ahead,0.99999999471461
Historical Average,2016/2017,72,Delaware,2 wk ahead,4.85009465366307e-09
